# Synthetic flood depth hydrograph — case 065
# type=prolonged  T_peak=5483.0 min  h_peak=0.920 m  alpha=3.704  recession_ratio=2.347
# time (min), depth (m)
10620.0,0.1464
10680.0,0.1432
10740.0,0.1402
10800.0,0.1372
10860.0,0.1343
10920.0,0.1315
10980.0,0.1287
11040.0,0.1259
11100.0,0.1233
11160.0,0.1206
11220.0,0.1181
11280.0,0.1156
11340.0,0.1131
11400.0,0.1107
11460.0,0.1084
11520.0,0.1061
11580.0,0.1038
11640.0,0.1016
11700.0,0.0994
11760.0,0.0973
11820.0,0.0953
11880.0,0.0932
11940.0,0.0913
12000.0,0.0893
12060.0,0.0874
12120.0,0.0856
12180.0,0.0837
12240.0,0.082
12300.0,0.0802
12360.0,0.0785
12420.0,0.0769
12480.0,0.0752
12540.0,0.0736
12600.0,0.0721
12660.0,0.0705
12720.0,0.069
12780.0,0.0676
12840.0,0.0661
12900.0,0.0647
12960.0,0.0633
13020.0,0.062
13080.0,0.0607
13140.0,0.0594
13200.0,0.0581
13260.0,0.0569
13320.0,0.0557
13380.0,0.0545
13440.0,0.0533
13500.0,0.0522
13560.0,0.0511
13620.0,0.05
13680.0,0.049
13740.0,0.0479
13800.0,0.0469
13860.0,0.0459
13920.0,0.0449
13980.0,0.044
14040.0,0.043
14100.0,0.0421
14160.0,0.0412
14220.0,0.0404
14280.0,0.0395
14340.0,0.0387
14400.0,0.0378
14460.0,0.037
14520.0,0.0362
14580.0,0.0355
14640.0,0.0347
14700.0,0.034
14760.0,0.0333
14820.0,0.0326
14880.0,0.0319
14940.0,0.0312
15000.0,0.0305
15060.0,0.0299
15120.0,0.0292
15180.0,0.0286
15240.0,0.028
15300.0,0.0274
15360.0,0.0268
15420.0,0.0263
15480.0,0.0257
15540.0,0.0252
15600.0,0.0246
15660.0,0.0241
15720.0,0.0236
15780.0,0.0231
15840.0,0.0226
15900.0,0.0221
15960.0,0.0217
16020.0,0.0212
16080.0,0.0207
16140.0,0.0203
16200.0,0.0199
16260.0,0.0194
16320.0,0.019
16380.0,0.0186
16440.0,0.0182
16500.0,0.0178
16560.0,0.0175
16620.0,0.0171
16680.0,0.0167
16740.0,0.0164
16800.0,0.016
16860.0,0.0157
16920.0,0.0154
16980.0,0.015
17040.0,0.0147
17100.0,0.0144
17160.0,0.0141
17220.0,0.0138
17280.0,0.0135
17340.0,0.0132
17400.0,0.0129
17460.0,0.0127
17520.0,0.0124
17580.0,0.0121
17640.0,0.0119
17700.0,0.0116
17760.0,0.0114
17820.0,0.0111
17880.0,0.0109
17940.0,0.0107
18000.0,0.0104
18060.0,0.0102
18120.0,0.01
18180.0,0.0098
18240.0,0.0096
18300.0,0.0094
18360.0,0.0092
18420.0,0.009
18480.0,0.0088
18540.0,0.0086
18840.0,0.0
