# Synthetic flood depth hydrograph — case 079
# type=prolonged  T_peak=5117.2 min  h_peak=0.536 m  alpha=3.153  recession_ratio=4.500
# time (min), depth (m)
10680.0,0.1762
10740.0,0.1741
10800.0,0.172
10860.0,0.17
10920.0,0.1679
10980.0,0.1659
11040.0,0.164
11100.0,0.162
11160.0,0.1601
11220.0,0.1582
11280.0,0.1563
11340.0,0.1544
11400.0,0.1526
11460.0,0.1508
11520.0,0.149
11580.0,0.1472
11640.0,0.1454
11700.0,0.1437
11760.0,0.142
11820.0,0.1403
11880.0,0.1386
11940.0,0.137
12000.0,0.1353
12060.0,0.1337
12120.0,0.1321
12180.0,0.1305
12240.0,0.129
12300.0,0.1274
12360.0,0.1259
12420.0,0.1244
12480.0,0.1229
12540.0,0.1215
12600.0,0.12
12660.0,0.1186
12720.0,0.1172
12780.0,0.1158
12840.0,0.1144
12900.0,0.113
12960.0,0.1117
13020.0,0.1104
13080.0,0.109
13140.0,0.1077
13200.0,0.1064
13260.0,0.1052
13320.0,0.1039
13380.0,0.1027
13440.0,0.1015
13500.0,0.1003
13560.0,0.0991
13620.0,0.0979
13680.0,0.0967
13740.0,0.0956
13800.0,0.0944
13860.0,0.0933
13920.0,0.0922
13980.0,0.0911
14040.0,0.09
14100.0,0.0889
14160.0,0.0879
14220.0,0.0868
14280.0,0.0858
14340.0,0.0847
14400.0,0.0837
14460.0,0.0827
14520.0,0.0818
14580.0,0.0808
14640.0,0.0798
14700.0,0.0789
14760.0,0.0779
14820.0,0.077
14880.0,0.0761
14940.0,0.0752
15000.0,0.0743
15060.0,0.0734
15120.0,0.0725
15180.0,0.0716
15240.0,0.0708
15300.0,0.0699
15360.0,0.0691
15420.0,0.0683
15480.0,0.0675
15540.0,0.0667
15600.0,0.0659
15660.0,0.0651
15720.0,0.0643
15780.0,0.0635
15840.0,0.0628
15900.0,0.062
15960.0,0.0613
16020.0,0.0606
16080.0,0.0598
16140.0,0.0591
16200.0,0.0584
16260.0,0.0577
16320.0,0.057
16380.0,0.0564
16440.0,0.0557
16500.0,0.055
16560.0,0.0544
16620.0,0.0537
16680.0,0.0531
16740.0,0.0524
16800.0,0.0518
16860.0,0.0512
16920.0,0.0506
16980.0,0.05
17040.0,0.0494
17100.0,0.0488
17160.0,0.0482
17220.0,0.0476
17280.0,0.0471
17340.0,0.0465
17400.0,0.046
17460.0,0.0454
17520.0,0.0449
17580.0,0.0443
17640.0,0.0438
17700.0,0.0433
17760.0,0.0428
17820.0,0.0423
17880.0,0.0418
17940.0,0.0413
18000.0,0.0408
18060.0,0.0403
18120.0,0.0398
18180.0,0.0393
18240.0,0.0389
18300.0,0.0384
18360.0,0.0379
18420.0,0.0375
18480.0,0.037
18540.0,0.0366
18600.0,0.0362
18660.0,0.0357
18720.0,0.0353
18780.0,0.0349
18840.0,0.0345
18900.0,0.034
18960.0,0.0336
19020.0,0.0332
19080.0,0.0328
19140.0,0.0325
19200.0,0.0321
19260.0,0.0317
19320.0,0.0313
19380.0,0.0309
19440.0,0.0306
19500.0,0.0302
19560.0,0.0298
19620.0,0.0295
19680.0,0.0291
19740.0,0.0288
19800.0,0.0284
19860.0,0.0281
19920.0,0.0278
19980.0,0.0274
20040.0,0.0271
20100.0,0.0268
20160.0,0.0265
20220.0,0.0261
20280.0,0.0258
20340.0,0.0255
20400.0,0.0252
20460.0,0.0249
20520.0,0.0246
20580.0,0.0243
20640.0,0.024
20700.0,0.0238
20760.0,0.0235
20820.0,0.0232
20880.0,0.0229
20940.0,0.0226
21000.0,0.0224
21060.0,0.0221
21120.0,0.0218
21180.0,0.0216
21240.0,0.0213
21300.0,0.0211
21360.0,0.0208
21420.0,0.0206
21480.0,0.0203
21540.0,0.0201
21600.0,0.0198
21660.0,0.0196
21720.0,0.0194
21780.0,0.0191
21840.0,0.0189
21900.0,0.0187
21960.0,0.0185
22020.0,0.0182
22080.0,0.018
22140.0,0.0178
22200.0,0.0176
22260.0,0.0174
22320.0,0.0172
22380.0,0.017
22440.0,0.0168
22500.0,0.0166
22560.0,0.0164
22620.0,0.0162
22680.0,0.016
22740.0,0.0158
22800.0,0.0156
22860.0,0.0154
22920.0,0.0152
22980.0,0.0151
23040.0,0.0149
23100.0,0.0147
23160.0,0.0145
23220.0,0.0144
23280.0,0.0142
23340.0,0.014
23400.0,0.0138
23460.0,0.0137
23520.0,0.0135
23580.0,0.0134
23640.0,0.0132
23700.0,0.013
23760.0,0.0129
23820.0,0.0127
23880.0,0.0126
23940.0,0.0124
24000.0,0.0123
24060.0,0.0121
24120.0,0.012
24180.0,0.0118
24240.0,0.0117
24300.0,0.0116
24360.0,0.0114
24420.0,0.0113
24480.0,0.0112
24540.0,0.011
24600.0,0.0109
24660.0,0.0108
24720.0,0.0106
24780.0,0.0105
24840.0,0.0104
24900.0,0.0103
24960.0,0.0101
25020.0,0.01
25080.0,0.0099
25140.0,0.0098
25200.0,0.0097
25260.0,0.0095
25320.0,0.0094
25380.0,0.0093
25440.0,0.0092
25500.0,0.0091
25560.0,0.009
25620.0,0.0089
25680.0,0.0088
25740.0,0.0087
25800.0,0.0086
25860.0,0.0085
25920.0,0.0084
25980.0,0.0083
26040.0,0.0082
26100.0,0.0081
26160.0,0.008
26220.0,0.0079
26280.0,0.0078
26340.0,0.0077
26400.0,0.0076
26460.0,0.0075
26520.0,0.0074
26580.0,0.0073
26640.0,0.0072
26700.0,0.0072
26760.0,0.0071
26820.0,0.007
26880.0,0.0069
26940.0,0.0068
27000.0,0.0067
27060.0,0.0067
27120.0,0.0066
27180.0,0.0065
27240.0,0.0064
27300.0,0.0063
27360.0,0.0063
27420.0,0.0062
27480.0,0.0061
27540.0,0.006
27600.0,0.006
27660.0,0.0059
27720.0,0.0058
27780.0,0.0058
27840.0,0.0057
27900.0,0.0056
27960.0,0.0056
28020.0,0.0055
28080.0,0.0054
28140.0,0.0054
28200.0,0.0053
28260.0,0.0052
28320.0,0.0052
28620.0,0.0
