# Synthetic flood depth hydrograph — case 029
# type=prolonged  T_peak=4747.4 min  h_peak=0.319 m  alpha=2.569  recession_ratio=4.207
# time (min), depth (m)
9840.0,0.0986
9900.0,0.0972
9960.0,0.0959
10020.0,0.0946
10080.0,0.0933
10140.0,0.092
10200.0,0.0907
10260.0,0.0895
10320.0,0.0883
10380.0,0.087
10440.0,0.0859
10500.0,0.0847
10560.0,0.0835
10620.0,0.0824
10680.0,0.0812
10740.0,0.0801
10800.0,0.079
10860.0,0.0779
10920.0,0.0769
10980.0,0.0758
11040.0,0.0748
11100.0,0.0737
11160.0,0.0727
11220.0,0.0717
11280.0,0.0707
11340.0,0.0698
11400.0,0.0688
11460.0,0.0679
11520.0,0.0669
11580.0,0.066
11640.0,0.0651
11700.0,0.0642
11760.0,0.0633
11820.0,0.0625
11880.0,0.0616
11940.0,0.0607
12000.0,0.0599
12060.0,0.0591
12120.0,0.0583
12180.0,0.0575
12240.0,0.0567
12300.0,0.0559
12360.0,0.0551
12420.0,0.0544
12480.0,0.0536
12540.0,0.0529
12600.0,0.0522
12660.0,0.0515
12720.0,0.0508
12780.0,0.0501
12840.0,0.0494
12900.0,0.0487
12960.0,0.048
13020.0,0.0474
13080.0,0.0467
13140.0,0.0461
13200.0,0.0454
13260.0,0.0448
13320.0,0.0442
13380.0,0.0436
13440.0,0.043
13500.0,0.0424
13560.0,0.0418
13620.0,0.0412
13680.0,0.0407
13740.0,0.0401
13800.0,0.0396
13860.0,0.039
13920.0,0.0385
13980.0,0.038
14040.0,0.0374
14100.0,0.0369
14160.0,0.0364
14220.0,0.0359
14280.0,0.0354
14340.0,0.0349
14400.0,0.0345
14460.0,0.034
14520.0,0.0335
14580.0,0.0331
14640.0,0.0326
14700.0,0.0321
14760.0,0.0317
14820.0,0.0313
14880.0,0.0308
14940.0,0.0304
15000.0,0.03
15060.0,0.0296
15120.0,0.0292
15180.0,0.0288
15240.0,0.0284
15300.0,0.028
15360.0,0.0276
15420.0,0.0272
15480.0,0.0269
15540.0,0.0265
15600.0,0.0261
15660.0,0.0258
15720.0,0.0254
15780.0,0.0251
15840.0,0.0247
15900.0,0.0244
15960.0,0.024
16020.0,0.0237
16080.0,0.0234
16140.0,0.0231
16200.0,0.0227
16260.0,0.0224
16320.0,0.0221
16380.0,0.0218
16440.0,0.0215
16500.0,0.0212
16560.0,0.0209
16620.0,0.0206
16680.0,0.0204
16740.0,0.0201
16800.0,0.0198
16860.0,0.0195
16920.0,0.0193
16980.0,0.019
17040.0,0.0187
17100.0,0.0185
17160.0,0.0182
17220.0,0.018
17280.0,0.0177
17340.0,0.0175
17400.0,0.0173
17460.0,0.017
17520.0,0.0168
17580.0,0.0165
17640.0,0.0163
17700.0,0.0161
17760.0,0.0159
17820.0,0.0157
17880.0,0.0154
17940.0,0.0152
18000.0,0.015
18060.0,0.0148
18120.0,0.0146
18180.0,0.0144
18240.0,0.0142
18300.0,0.014
18360.0,0.0138
18420.0,0.0136
18480.0,0.0134
18540.0,0.0133
18600.0,0.0131
18660.0,0.0129
18720.0,0.0127
18780.0,0.0125
18840.0,0.0124
18900.0,0.0122
18960.0,0.012
19020.0,0.0119
19080.0,0.0117
19140.0,0.0115
19200.0,0.0114
19260.0,0.0112
19320.0,0.0111
19380.0,0.0109
19440.0,0.0108
19500.0,0.0106
19560.0,0.0105
19620.0,0.0103
19680.0,0.0102
19740.0,0.0101
19800.0,0.0099
19860.0,0.0098
19920.0,0.0096
19980.0,0.0095
20040.0,0.0094
20100.0,0.0093
20160.0,0.0091
20220.0,0.009
20280.0,0.0089
20340.0,0.0088
20400.0,0.0086
20460.0,0.0085
20520.0,0.0084
20580.0,0.0083
20640.0,0.0082
20700.0,0.0081
20760.0,0.0079
20820.0,0.0078
20880.0,0.0077
20940.0,0.0076
21000.0,0.0075
21060.0,0.0074
21120.0,0.0073
21180.0,0.0072
21240.0,0.0071
21300.0,0.007
21360.0,0.0069
21420.0,0.0068
21480.0,0.0067
21540.0,0.0066
21600.0,0.0065
21660.0,0.0065
21720.0,0.0064
21780.0,0.0063
21840.0,0.0062
21900.0,0.0061
21960.0,0.006
22020.0,0.0059
22080.0,0.0059
22140.0,0.0058
22200.0,0.0057
22260.0,0.0056
22320.0,0.0055
22380.0,0.0055
22440.0,0.0054
22500.0,0.0053
22560.0,0.0052
22620.0,0.0052
22680.0,0.0051
22740.0,0.005
22800.0,0.005
22860.0,0.0049
22920.0,0.0048
22980.0,0.0048
23040.0,0.0047
23100.0,0.0046
23160.0,0.0046
23220.0,0.0045
23280.0,0.0044
23340.0,0.0044
23400.0,0.0043
23460.0,0.0043
23520.0,0.0042
23580.0,0.0041
23640.0,0.0041
23700.0,0.004
23760.0,0.004
23820.0,0.0039
23880.0,0.0039
23940.0,0.0038
24000.0,0.0038
24060.0,0.0037
24120.0,0.0037
24180.0,0.0036
24240.0,0.0036
24300.0,0.0035
24360.0,0.0035
24420.0,0.0034
24480.0,0.0034
24540.0,0.0033
24600.0,0.0033
24660.0,0.0032
24720.0,0.0032
24780.0,0.0031
24840.0,0.0031
24900.0,0.0031
25200.0,0.0
