# Synthetic flood depth hydrograph — case 091
# type=prolonged  T_peak=6349.2 min  h_peak=0.538 m  alpha=3.698  recession_ratio=4.033
# time (min), depth (m)
10620.0,0.2496
10680.0,0.2469
10740.0,0.2443
10800.0,0.2416
10860.0,0.239
10920.0,0.2365
10980.0,0.2339
11040.0,0.2314
11100.0,0.2289
11160.0,0.2265
11220.0,0.2241
11280.0,0.2216
11340.0,0.2193
11400.0,0.2169
11460.0,0.2146
11520.0,0.2123
11580.0,0.21
11640.0,0.2078
11700.0,0.2055
11760.0,0.2033
11820.0,0.2011
11880.0,0.199
11940.0,0.1968
12000.0,0.1947
12060.0,0.1926
12120.0,0.1906
12180.0,0.1885
12240.0,0.1865
12300.0,0.1845
12360.0,0.1825
12420.0,0.1806
12480.0,0.1786
12540.0,0.1767
12600.0,0.1748
12660.0,0.1729
12720.0,0.1711
12780.0,0.1692
12840.0,0.1674
12900.0,0.1656
12960.0,0.1638
13020.0,0.1621
13080.0,0.1604
13140.0,0.1586
13200.0,0.1569
13260.0,0.1552
13320.0,0.1536
13380.0,0.1519
13440.0,0.1503
13500.0,0.1487
13560.0,0.1471
13620.0,0.1455
13680.0,0.1439
13740.0,0.1424
13800.0,0.1409
13860.0,0.1394
13920.0,0.1379
13980.0,0.1364
14040.0,0.1349
14100.0,0.1335
14160.0,0.132
14220.0,0.1306
14280.0,0.1292
14340.0,0.1278
14400.0,0.1265
14460.0,0.1251
14520.0,0.1238
14580.0,0.1224
14640.0,0.1211
14700.0,0.1198
14760.0,0.1185
14820.0,0.1173
14880.0,0.116
14940.0,0.1148
15000.0,0.1135
15060.0,0.1123
15120.0,0.1111
15180.0,0.1099
15240.0,0.1087
15300.0,0.1076
15360.0,0.1064
15420.0,0.1053
15480.0,0.1041
15540.0,0.103
15600.0,0.1019
15660.0,0.1008
15720.0,0.0997
15780.0,0.0987
15840.0,0.0976
15900.0,0.0966
15960.0,0.0955
16020.0,0.0945
16080.0,0.0935
16140.0,0.0925
16200.0,0.0915
16260.0,0.0905
16320.0,0.0895
16380.0,0.0886
16440.0,0.0876
16500.0,0.0867
16560.0,0.0858
16620.0,0.0848
16680.0,0.0839
16740.0,0.083
16800.0,0.0821
16860.0,0.0813
16920.0,0.0804
16980.0,0.0795
17040.0,0.0787
17100.0,0.0778
17160.0,0.077
17220.0,0.0762
17280.0,0.0753
17340.0,0.0745
17400.0,0.0737
17460.0,0.0729
17520.0,0.0722
17580.0,0.0714
17640.0,0.0706
17700.0,0.0699
17760.0,0.0691
17820.0,0.0684
17880.0,0.0676
17940.0,0.0669
18000.0,0.0662
18060.0,0.0655
18120.0,0.0648
18180.0,0.0641
18240.0,0.0634
18300.0,0.0627
18360.0,0.062
18420.0,0.0614
18480.0,0.0607
18540.0,0.0601
18600.0,0.0594
18660.0,0.0588
18720.0,0.0582
18780.0,0.0575
18840.0,0.0569
18900.0,0.0563
18960.0,0.0557
19020.0,0.0551
19080.0,0.0545
19140.0,0.0539
19200.0,0.0533
19260.0,0.0528
19320.0,0.0522
19380.0,0.0516
19440.0,0.0511
19500.0,0.0505
19560.0,0.05
19620.0,0.0495
19680.0,0.0489
19740.0,0.0484
19800.0,0.0479
19860.0,0.0474
19920.0,0.0469
19980.0,0.0464
20040.0,0.0459
20100.0,0.0454
20160.0,0.0449
20220.0,0.0444
20280.0,0.0439
20340.0,0.0435
20400.0,0.043
20460.0,0.0425
20520.0,0.0421
20580.0,0.0416
20640.0,0.0412
20700.0,0.0407
20760.0,0.0403
20820.0,0.0399
20880.0,0.0394
20940.0,0.039
21000.0,0.0386
21060.0,0.0382
21120.0,0.0378
21180.0,0.0374
21240.0,0.037
21300.0,0.0366
21360.0,0.0362
21420.0,0.0358
21480.0,0.0354
21540.0,0.035
21600.0,0.0346
21660.0,0.0343
21720.0,0.0339
21780.0,0.0335
21840.0,0.0332
21900.0,0.0328
21960.0,0.0325
22020.0,0.0321
22080.0,0.0318
22140.0,0.0314
22200.0,0.0311
22260.0,0.0308
22320.0,0.0304
22380.0,0.0301
22440.0,0.0298
22500.0,0.0295
22560.0,0.0291
22620.0,0.0288
22680.0,0.0285
22740.0,0.0282
22800.0,0.0279
22860.0,0.0276
22920.0,0.0273
22980.0,0.027
23040.0,0.0267
23100.0,0.0265
23160.0,0.0262
23220.0,0.0259
23280.0,0.0256
23340.0,0.0253
23400.0,0.0251
23460.0,0.0248
23520.0,0.0245
23580.0,0.0243
23640.0,0.024
23700.0,0.0237
23760.0,0.0235
23820.0,0.0232
23880.0,0.023
23940.0,0.0227
24000.0,0.0225
24060.0,0.0223
24120.0,0.022
24180.0,0.0218
24240.0,0.0215
24300.0,0.0213
24360.0,0.0211
24420.0,0.0209
24480.0,0.0206
24540.0,0.0204
24600.0,0.0202
24660.0,0.02
24720.0,0.0198
24780.0,0.0196
24840.0,0.0193
24900.0,0.0191
24960.0,0.0189
25020.0,0.0187
25080.0,0.0185
25140.0,0.0183
25200.0,0.0181
25260.0,0.0179
25320.0,0.0177
25380.0,0.0176
25440.0,0.0174
25500.0,0.0172
25560.0,0.017
25620.0,0.0168
25680.0,0.0166
25740.0,0.0165
25800.0,0.0163
25860.0,0.0161
25920.0,0.0159
25980.0,0.0158
26040.0,0.0156
26100.0,0.0154
26160.0,0.0153
26220.0,0.0151
26280.0,0.0149
26340.0,0.0148
26400.0,0.0146
26460.0,0.0145
26520.0,0.0143
26580.0,0.0141
26640.0,0.014
26700.0,0.0138
26760.0,0.0137
26820.0,0.0135
26880.0,0.0134
26940.0,0.0133
27000.0,0.0131
27060.0,0.013
27120.0,0.0128
27180.0,0.0127
27240.0,0.0126
27300.0,0.0124
27360.0,0.0123
27420.0,0.0122
27480.0,0.012
27540.0,0.0119
27600.0,0.0118
27660.0,0.0116
27720.0,0.0115
27780.0,0.0114
27840.0,0.0113
27900.0,0.0112
27960.0,0.011
28020.0,0.0109
28080.0,0.0108
28140.0,0.0107
28200.0,0.0106
28260.0,0.0105
28320.0,0.0103
28380.0,0.0102
28440.0,0.0101
28500.0,0.01
28560.0,0.0099
28620.0,0.0098
28680.0,0.0097
28740.0,0.0096
28800.0,0.0095
28860.0,0.0094
28920.0,0.0093
28980.0,0.0092
29040.0,0.0091
29100.0,0.009
29160.0,0.0089
29220.0,0.0088
29280.0,0.0087
29340.0,0.0086
29400.0,0.0085
29460.0,0.0084
29520.0,0.0083
29580.0,0.0082
29640.0,0.0082
29700.0,0.0081
29760.0,0.008
29820.0,0.0079
29880.0,0.0078
29940.0,0.0077
30000.0,0.0076
30060.0,0.0076
30120.0,0.0075
30180.0,0.0074
30240.0,0.0073
30300.0,0.0072
30360.0,0.0072
30420.0,0.0071
30480.0,0.007
30540.0,0.0069
30600.0,0.0069
30660.0,0.0068
30720.0,0.0067
30780.0,0.0066
30840.0,0.0066
30900.0,0.0065
30960.0,0.0064
31020.0,0.0064
31080.0,0.0063
31140.0,0.0062
31200.0,0.0062
31260.0,0.0061
31320.0,0.006
31380.0,0.006
31440.0,0.0059
31500.0,0.0058
31560.0,0.0058
31620.0,0.0057
31680.0,0.0057
31740.0,0.0056
31800.0,0.0055
31860.0,0.0055
31920.0,0.0054
31980.0,0.0054
32040.0,0.0053
32100.0,0.0052
32160.0,0.0052
32460.0,0.0
