# Synthetic flood depth hydrograph — case 097
# type=prolonged  T_peak=3065.7 min  h_peak=0.624 m  alpha=2.346  recession_ratio=5.877
# time (min), depth (m)
6540.0,0.2567
6600.0,0.2528
6660.0,0.249
6720.0,0.2452
6780.0,0.2415
6840.0,0.2378
6900.0,0.2342
6960.0,0.2306
7020.0,0.2271
7080.0,0.2236
7140.0,0.2202
7200.0,0.2169
7260.0,0.2136
7320.0,0.2103
7380.0,0.2071
7440.0,0.204
7500.0,0.2009
7560.0,0.1978
7620.0,0.1948
7680.0,0.1918
7740.0,0.1889
7800.0,0.1861
7860.0,0.1832
7920.0,0.1804
7980.0,0.1777
8040.0,0.175
8100.0,0.1723
8160.0,0.1697
8220.0,0.1671
8280.0,0.1646
8340.0,0.1621
8400.0,0.1596
8460.0,0.1572
8520.0,0.1548
8580.0,0.1524
8640.0,0.1501
8700.0,0.1478
8760.0,0.1456
8820.0,0.1434
8880.0,0.1412
8940.0,0.139
9000.0,0.1369
9060.0,0.1348
9120.0,0.1328
9180.0,0.1308
9240.0,0.1288
9300.0,0.1268
9360.0,0.1249
9420.0,0.123
9480.0,0.1211
9540.0,0.1193
9600.0,0.1174
9660.0,0.1157
9720.0,0.1139
9780.0,0.1122
9840.0,0.1105
9900.0,0.1088
9960.0,0.1071
10020.0,0.1055
10080.0,0.1039
10140.0,0.1023
10200.0,0.1007
10260.0,0.0992
10320.0,0.0977
10380.0,0.0962
10440.0,0.0947
10500.0,0.0933
10560.0,0.0919
10620.0,0.0905
10680.0,0.0891
10740.0,0.0878
10800.0,0.0864
10860.0,0.0851
10920.0,0.0838
10980.0,0.0825
11040.0,0.0813
11100.0,0.08
11160.0,0.0788
11220.0,0.0776
11280.0,0.0764
11340.0,0.0753
11400.0,0.0741
11460.0,0.073
11520.0,0.0719
11580.0,0.0708
11640.0,0.0697
11700.0,0.0687
11760.0,0.0676
11820.0,0.0666
11880.0,0.0656
11940.0,0.0646
12000.0,0.0636
12060.0,0.0626
12120.0,0.0617
12180.0,0.0607
12240.0,0.0598
12300.0,0.0589
12360.0,0.058
12420.0,0.0571
12480.0,0.0563
12540.0,0.0554
12600.0,0.0546
12660.0,0.0537
12720.0,0.0529
12780.0,0.0521
12840.0,0.0513
12900.0,0.0505
12960.0,0.0498
13020.0,0.049
13080.0,0.0483
13140.0,0.0475
13200.0,0.0468
13260.0,0.0461
13320.0,0.0454
13380.0,0.0447
13440.0,0.044
13500.0,0.0433
13560.0,0.0427
13620.0,0.042
13680.0,0.0414
13740.0,0.0408
13800.0,0.0401
13860.0,0.0395
13920.0,0.0389
13980.0,0.0383
14040.0,0.0378
14100.0,0.0372
14160.0,0.0366
14220.0,0.0361
14280.0,0.0355
14340.0,0.035
14400.0,0.0344
14460.0,0.0339
14520.0,0.0334
14580.0,0.0329
14640.0,0.0324
14700.0,0.0319
14760.0,0.0314
14820.0,0.0309
14880.0,0.0305
14940.0,0.03
15000.0,0.0295
15060.0,0.0291
15120.0,0.0286
15180.0,0.0282
15240.0,0.0278
15300.0,0.0274
15360.0,0.0269
15420.0,0.0265
15480.0,0.0261
15540.0,0.0257
15600.0,0.0253
15660.0,0.025
15720.0,0.0246
15780.0,0.0242
15840.0,0.0238
15900.0,0.0235
15960.0,0.0231
16020.0,0.0228
16080.0,0.0224
16140.0,0.0221
16200.0,0.0217
16260.0,0.0214
16320.0,0.0211
16380.0,0.0208
16440.0,0.0204
16500.0,0.0201
16560.0,0.0198
16620.0,0.0195
16680.0,0.0192
16740.0,0.0189
16800.0,0.0186
16860.0,0.0184
16920.0,0.0181
16980.0,0.0178
17040.0,0.0175
17100.0,0.0173
17160.0,0.017
17220.0,0.0167
17280.0,0.0165
17340.0,0.0162
17400.0,0.016
17460.0,0.0158
17520.0,0.0155
17580.0,0.0153
17640.0,0.015
17700.0,0.0148
17760.0,0.0146
17820.0,0.0144
17880.0,0.0141
17940.0,0.0139
18000.0,0.0137
18060.0,0.0135
18120.0,0.0133
18180.0,0.0131
18240.0,0.0129
18300.0,0.0127
18360.0,0.0125
18420.0,0.0123
18480.0,0.0121
18540.0,0.012
18600.0,0.0118
18660.0,0.0116
18720.0,0.0114
18780.0,0.0112
18840.0,0.0111
18900.0,0.0109
18960.0,0.0107
19020.0,0.0106
19080.0,0.0104
19140.0,0.0103
19200.0,0.0101
19260.0,0.0099
19320.0,0.0098
19380.0,0.0096
19440.0,0.0095
19500.0,0.0094
19560.0,0.0092
19620.0,0.0091
19680.0,0.0089
19740.0,0.0088
19800.0,0.0087
19860.0,0.0085
19920.0,0.0084
19980.0,0.0083
20040.0,0.0081
20100.0,0.008
20160.0,0.0079
20220.0,0.0078
20280.0,0.0077
20340.0,0.0075
20400.0,0.0074
20460.0,0.0073
20520.0,0.0072
20580.0,0.0071
20640.0,0.007
20700.0,0.0069
20760.0,0.0068
20820.0,0.0067
20880.0,0.0066
20940.0,0.0065
21000.0,0.0064
21060.0,0.0063
21120.0,0.0062
21180.0,0.0061
21240.0,0.006
21540.0,0.0
