# Synthetic flood depth hydrograph — case 076
# type=prolonged  T_peak=2936.4 min  h_peak=0.926 m  alpha=3.975  recession_ratio=5.441
# time (min), depth (m)
10620.0,0.1011
10680.0,0.0994
10740.0,0.0977
10800.0,0.096
10860.0,0.0943
10920.0,0.0927
10980.0,0.0911
11040.0,0.0896
11100.0,0.088
11160.0,0.0865
11220.0,0.085
11280.0,0.0836
11340.0,0.0822
11400.0,0.0807
11460.0,0.0794
11520.0,0.078
11580.0,0.0767
11640.0,0.0753
11700.0,0.0741
11760.0,0.0728
11820.0,0.0715
11880.0,0.0703
11940.0,0.0691
12000.0,0.0679
12060.0,0.0668
12120.0,0.0656
12180.0,0.0645
12240.0,0.0634
12300.0,0.0623
12360.0,0.0612
12420.0,0.0602
12480.0,0.0591
12540.0,0.0581
12600.0,0.0571
12660.0,0.0562
12720.0,0.0552
12780.0,0.0542
12840.0,0.0533
12900.0,0.0524
12960.0,0.0515
13020.0,0.0506
13080.0,0.0498
13140.0,0.0489
13200.0,0.0481
13260.0,0.0472
13320.0,0.0464
13380.0,0.0456
13440.0,0.0448
13500.0,0.0441
13560.0,0.0433
13620.0,0.0426
13680.0,0.0419
13740.0,0.0411
13800.0,0.0404
13860.0,0.0397
13920.0,0.0391
13980.0,0.0384
14040.0,0.0377
14100.0,0.0371
14160.0,0.0364
14220.0,0.0358
14280.0,0.0352
14340.0,0.0346
14400.0,0.034
14460.0,0.0334
14520.0,0.0329
14580.0,0.0323
14640.0,0.0317
14700.0,0.0312
14760.0,0.0307
14820.0,0.0301
14880.0,0.0296
14940.0,0.0291
15000.0,0.0286
15060.0,0.0281
15120.0,0.0276
15180.0,0.0272
15240.0,0.0267
15300.0,0.0262
15360.0,0.0258
15420.0,0.0253
15480.0,0.0249
15540.0,0.0245
15600.0,0.0241
15660.0,0.0237
15720.0,0.0232
15780.0,0.0228
15840.0,0.0225
15900.0,0.0221
15960.0,0.0217
16020.0,0.0213
16080.0,0.021
16140.0,0.0206
16200.0,0.0202
16260.0,0.0199
16320.0,0.0196
16380.0,0.0192
16440.0,0.0189
16500.0,0.0186
16560.0,0.0182
16620.0,0.0179
16680.0,0.0176
16740.0,0.0173
16800.0,0.017
16860.0,0.0167
16920.0,0.0164
16980.0,0.0162
17040.0,0.0159
17100.0,0.0156
17160.0,0.0153
17220.0,0.0151
17280.0,0.0148
17340.0,0.0146
17400.0,0.0143
17460.0,0.0141
17520.0,0.0138
17580.0,0.0136
17640.0,0.0134
17700.0,0.0131
17760.0,0.0129
17820.0,0.0127
17880.0,0.0125
17940.0,0.0123
18000.0,0.012
18060.0,0.0118
18120.0,0.0116
18180.0,0.0114
18240.0,0.0112
18300.0,0.0111
18360.0,0.0109
18420.0,0.0107
18480.0,0.0105
18540.0,0.0103
18600.0,0.0101
18660.0,0.01
18720.0,0.0098
18780.0,0.0096
18840.0,0.0095
18900.0,0.0093
18960.0,0.0091
19020.0,0.009
19080.0,0.0088
19380.0,0.0
