# Synthetic flood depth hydrograph — case 024
# type=prolonged  T_peak=7182.1 min  h_peak=0.172 m  alpha=1.683  recession_ratio=5.984
# time (min), depth (m)
6480.0,0.1705
6540.0,0.1708
6600.0,0.171
6660.0,0.1712
6720.0,0.1714
6780.0,0.1715
6840.0,0.1717
6900.0,0.1718
6960.0,0.1719
7020.0,0.1719
7080.0,0.172
7140.0,0.172
7200.0,0.1717
7260.0,0.1706
7320.0,0.1695
7380.0,0.1684
7440.0,0.1673
7500.0,0.1662
7560.0,0.1652
7620.0,0.1641
7680.0,0.1631
7740.0,0.162
7800.0,0.161
7860.0,0.1599
7920.0,0.1589
7980.0,0.1579
8040.0,0.1569
8100.0,0.1559
8160.0,0.1549
8220.0,0.1539
8280.0,0.1529
8340.0,0.1519
8400.0,0.151
8460.0,0.15
8520.0,0.149
8580.0,0.1481
8640.0,0.1471
8700.0,0.1462
8760.0,0.1452
8820.0,0.1443
8880.0,0.1434
8940.0,0.1425
9000.0,0.1416
9060.0,0.1406
9120.0,0.1397
9180.0,0.1389
9240.0,0.138
9300.0,0.1371
9360.0,0.1362
9420.0,0.1353
9480.0,0.1345
9540.0,0.1336
9600.0,0.1327
9660.0,0.1319
9720.0,0.131
9780.0,0.1302
9840.0,0.1294
9900.0,0.1285
9960.0,0.1277
10020.0,0.1269
10080.0,0.1261
10140.0,0.1253
10200.0,0.1245
10260.0,0.1237
10320.0,0.1229
10380.0,0.1221
10440.0,0.1213
10500.0,0.1205
10560.0,0.1198
10620.0,0.119
10680.0,0.1182
10740.0,0.1175
10800.0,0.1167
10860.0,0.116
10920.0,0.1152
10980.0,0.1145
11040.0,0.1138
11100.0,0.113
11160.0,0.1123
11220.0,0.1116
11280.0,0.1109
11340.0,0.1102
11400.0,0.1095
11460.0,0.1088
11520.0,0.1081
11580.0,0.1074
11640.0,0.1067
11700.0,0.106
11760.0,0.1053
11820.0,0.1046
11880.0,0.104
11940.0,0.1033
12000.0,0.1026
12060.0,0.102
12120.0,0.1013
12180.0,0.1007
12240.0,0.1
12300.0,0.0994
12360.0,0.0988
12420.0,0.0981
12480.0,0.0975
12540.0,0.0969
12600.0,0.0963
12660.0,0.0956
12720.0,0.095
12780.0,0.0944
12840.0,0.0938
12900.0,0.0932
12960.0,0.0926
13020.0,0.092
13080.0,0.0914
13140.0,0.0908
13200.0,0.0903
13260.0,0.0897
13320.0,0.0891
13380.0,0.0885
13440.0,0.088
13500.0,0.0874
13560.0,0.0868
13620.0,0.0863
13680.0,0.0857
13740.0,0.0852
13800.0,0.0846
13860.0,0.0841
13920.0,0.0836
13980.0,0.083
14040.0,0.0825
14100.0,0.082
14160.0,0.0814
14220.0,0.0809
14280.0,0.0804
14340.0,0.0799
14400.0,0.0794
14460.0,0.0789
14520.0,0.0784
14580.0,0.0779
14640.0,0.0774
14700.0,0.0769
14760.0,0.0764
14820.0,0.0759
14880.0,0.0754
14940.0,0.0749
15000.0,0.0744
15060.0,0.0739
15120.0,0.0735
15180.0,0.073
15240.0,0.0725
15300.0,0.0721
15360.0,0.0716
15420.0,0.0711
15480.0,0.0707
15540.0,0.0702
15600.0,0.0698
15660.0,0.0693
15720.0,0.0689
15780.0,0.0685
15840.0,0.068
15900.0,0.0676
15960.0,0.0671
16020.0,0.0667
16080.0,0.0663
16140.0,0.0659
16200.0,0.0654
16260.0,0.065
16320.0,0.0646
16380.0,0.0642
16440.0,0.0638
16500.0,0.0634
16560.0,0.063
16620.0,0.0626
16680.0,0.0622
16740.0,0.0618
16800.0,0.0614
16860.0,0.061
16920.0,0.0606
16980.0,0.0602
17040.0,0.0598
17100.0,0.0594
17160.0,0.059
17220.0,0.0587
17280.0,0.0583
17340.0,0.0579
17400.0,0.0575
17460.0,0.0572
17520.0,0.0568
17580.0,0.0564
17640.0,0.0561
17700.0,0.0557
17760.0,0.0554
17820.0,0.055
17880.0,0.0547
17940.0,0.0543
18000.0,0.054
18060.0,0.0536
18120.0,0.0533
18180.0,0.0529
18240.0,0.0526
18300.0,0.0523
18360.0,0.0519
18420.0,0.0516
18480.0,0.0513
18540.0,0.0509
18600.0,0.0506
18660.0,0.0503
18720.0,0.05
18780.0,0.0496
18840.0,0.0493
18900.0,0.049
18960.0,0.0487
19020.0,0.0484
19080.0,0.0481
19140.0,0.0478
19200.0,0.0475
19260.0,0.0471
19320.0,0.0468
19380.0,0.0465
19440.0,0.0462
19500.0,0.046
19560.0,0.0457
19620.0,0.0454
19680.0,0.0451
19740.0,0.0448
19800.0,0.0445
19860.0,0.0442
19920.0,0.0439
19980.0,0.0436
20040.0,0.0434
20100.0,0.0431
20160.0,0.0428
20220.0,0.0425
20280.0,0.0423
20340.0,0.042
20400.0,0.0417
20460.0,0.0415
20520.0,0.0412
20580.0,0.0409
20640.0,0.0407
20700.0,0.0404
20760.0,0.0401
20820.0,0.0399
20880.0,0.0396
20940.0,0.0394
21000.0,0.0391
21060.0,0.0389
21120.0,0.0386
21180.0,0.0384
21240.0,0.0381
21300.0,0.0379
21360.0,0.0376
21420.0,0.0374
21480.0,0.0372
21540.0,0.0369
21600.0,0.0367
21660.0,0.0365
21720.0,0.0362
21780.0,0.036
21840.0,0.0358
21900.0,0.0355
21960.0,0.0353
22020.0,0.0351
22080.0,0.0349
22140.0,0.0346
22200.0,0.0344
22260.0,0.0342
22320.0,0.034
22380.0,0.0338
22440.0,0.0335
22500.0,0.0333
22560.0,0.0331
22620.0,0.0329
22680.0,0.0327
22740.0,0.0325
22800.0,0.0323
22860.0,0.0321
22920.0,0.0319
22980.0,0.0316
23040.0,0.0314
23100.0,0.0312
23160.0,0.031
23220.0,0.0308
23280.0,0.0306
23340.0,0.0305
23400.0,0.0303
23460.0,0.0301
23520.0,0.0299
23580.0,0.0297
23640.0,0.0295
23700.0,0.0293
23760.0,0.0291
23820.0,0.0289
23880.0,0.0287
23940.0,0.0286
24000.0,0.0284
24060.0,0.0282
24120.0,0.028
24180.0,0.0278
24240.0,0.0277
24300.0,0.0275
24360.0,0.0273
24420.0,0.0271
24480.0,0.027
24540.0,0.0268
24600.0,0.0266
24660.0,0.0264
24720.0,0.0263
24780.0,0.0261
24840.0,0.0259
24900.0,0.0258
24960.0,0.0256
25020.0,0.0254
25080.0,0.0253
25140.0,0.0251
25200.0,0.0249
25260.0,0.0248
25320.0,0.0246
25380.0,0.0245
25440.0,0.0243
25500.0,0.0242
25560.0,0.024
25620.0,0.0239
25680.0,0.0237
25740.0,0.0235
25800.0,0.0234
25860.0,0.0232
25920.0,0.0231
25980.0,0.0229
26040.0,0.0228
26100.0,0.0227
26160.0,0.0225
26220.0,0.0224
26280.0,0.0222
26340.0,0.0221
26400.0,0.0219
26460.0,0.0218
26520.0,0.0217
26580.0,0.0215
26640.0,0.0214
26700.0,0.0212
26760.0,0.0211
26820.0,0.021
26880.0,0.0208
26940.0,0.0207
27000.0,0.0206
27060.0,0.0204
27120.0,0.0203
27180.0,0.0202
27240.0,0.0201
27300.0,0.0199
27360.0,0.0198
27420.0,0.0197
27480.0,0.0195
27540.0,0.0194
27600.0,0.0193
27660.0,0.0192
27720.0,0.019
27780.0,0.0189
27840.0,0.0188
27900.0,0.0187
27960.0,0.0186
28020.0,0.0184
28080.0,0.0183
28140.0,0.0182
28200.0,0.0181
28260.0,0.018
28320.0,0.0179
28380.0,0.0177
28440.0,0.0176
28500.0,0.0175
28560.0,0.0174
28620.0,0.0173
28680.0,0.0172
28740.0,0.0171
28800.0,0.017
28860.0,0.0169
28920.0,0.0167
28980.0,0.0166
29040.0,0.0165
29100.0,0.0164
29160.0,0.0163
29220.0,0.0162
29280.0,0.0161
29340.0,0.016
29400.0,0.0159
29460.0,0.0158
29520.0,0.0157
29580.0,0.0156
29640.0,0.0155
29700.0,0.0154
29760.0,0.0153
29820.0,0.0152
29880.0,0.0151
29940.0,0.015
30000.0,0.0149
30060.0,0.0148
30120.0,0.0147
30180.0,0.0146
30240.0,0.0145
30300.0,0.0144
30360.0,0.0144
30420.0,0.0143
30480.0,0.0142
30540.0,0.0141
30600.0,0.014
30660.0,0.0139
30720.0,0.0138
30780.0,0.0137
30840.0,0.0136
30900.0,0.0135
30960.0,0.0135
31020.0,0.0134
31080.0,0.0133
31140.0,0.0132
31200.0,0.0131
31260.0,0.013
31320.0,0.0129
31380.0,0.0129
31440.0,0.0128
31500.0,0.0127
31560.0,0.0126
31620.0,0.0125
31680.0,0.0125
31740.0,0.0124
31800.0,0.0123
31860.0,0.0122
31920.0,0.0121
31980.0,0.0121
32040.0,0.012
32100.0,0.0119
32160.0,0.0118
32220.0,0.0118
32280.0,0.0117
32340.0,0.0116
32400.0,0.0115
32460.0,0.0115
32520.0,0.0114
32580.0,0.0113
32640.0,0.0112
32700.0,0.0112
32760.0,0.0111
32820.0,0.011
32880.0,0.011
32940.0,0.0109
33000.0,0.0108
33060.0,0.0107
33120.0,0.0107
33180.0,0.0106
33240.0,0.0105
33300.0,0.0105
33360.0,0.0104
33420.0,0.0103
33480.0,0.0103
33540.0,0.0102
33600.0,0.0101
33660.0,0.0101
33720.0,0.01
33780.0,0.0099
33840.0,0.0099
33900.0,0.0098
33960.0,0.0098
34020.0,0.0097
34080.0,0.0096
34140.0,0.0096
34200.0,0.0095
34260.0,0.0095
34320.0,0.0094
34380.0,0.0093
34440.0,0.0093
34500.0,0.0092
34560.0,0.0092
34620.0,0.0091
34680.0,0.009
34740.0,0.009
34800.0,0.0089
34860.0,0.0089
34920.0,0.0088
34980.0,0.0087
35040.0,0.0087
35100.0,0.0086
35160.0,0.0086
35220.0,0.0085
35280.0,0.0085
35340.0,0.0084
35400.0,0.0084
35460.0,0.0083
35520.0,0.0083
35580.0,0.0082
35640.0,0.0082
35700.0,0.0081
35760.0,0.008
35820.0,0.008
35880.0,0.0079
35940.0,0.0079
36000.0,0.0078
36060.0,0.0078
36120.0,0.0077
36180.0,0.0077
36240.0,0.0076
36300.0,0.0076
36360.0,0.0075
36420.0,0.0075
36480.0,0.0074
36540.0,0.0074
36600.0,0.0074
36660.0,0.0073
36720.0,0.0073
36780.0,0.0072
36840.0,0.0072
36900.0,0.0071
36960.0,0.0071
37020.0,0.007
37080.0,0.007
37140.0,0.0069
37200.0,0.0069
37260.0,0.0069
37320.0,0.0068
37380.0,0.0068
37440.0,0.0067
37500.0,0.0067
37560.0,0.0066
37620.0,0.0066
37680.0,0.0066
37740.0,0.0065
37800.0,0.0065
37860.0,0.0064
37920.0,0.0064
37980.0,0.0063
38040.0,0.0063
38100.0,0.0063
38160.0,0.0062
38220.0,0.0062
38280.0,0.0061
38340.0,0.0061
38400.0,0.0061
38460.0,0.006
38520.0,0.006
38580.0,0.0059
38640.0,0.0059
38700.0,0.0059
38760.0,0.0058
38820.0,0.0058
38880.0,0.0058
38940.0,0.0057
39000.0,0.0057
39060.0,0.0057
39120.0,0.0056
39180.0,0.0056
39240.0,0.0055
39300.0,0.0055
39360.0,0.0055
39420.0,0.0054
39480.0,0.0054
39540.0,0.0054
39600.0,0.0053
39660.0,0.0053
39720.0,0.0053
39780.0,0.0052
39840.0,0.0052
39900.0,0.0052
39960.0,0.0051
40020.0,0.0051
40080.0,0.0051
40140.0,0.005
40200.0,0.005
40260.0,0.005
40320.0,0.0049
40380.0,0.0049
40440.0,0.0049
40500.0,0.0048
40560.0,0.0048
40620.0,0.0048
40680.0,0.0047
40740.0,0.0047
40800.0,0.0047
40860.0,0.0047
40920.0,0.0046
40980.0,0.0046
41040.0,0.0046
41100.0,0.0045
41160.0,0.0045
41220.0,0.0045
41280.0,0.0045
41340.0,0.0044
41400.0,0.0044
41460.0,0.0044
41520.0,0.0043
41580.0,0.0043
41640.0,0.0043
41700.0,0.0043
41760.0,0.0042
41820.0,0.0042
41880.0,0.0042
41940.0,0.0041
42000.0,0.0041
42060.0,0.0041
42120.0,0.0041
42180.0,0.004
42240.0,0.004
42300.0,0.004
42360.0,0.004
42420.0,0.0039
42480.0,0.0039
42540.0,0.0039
42600.0,0.0039
42660.0,0.0038
42720.0,0.0038
42780.0,0.0038
42840.0,0.0038
42900.0,0.0037
42960.0,0.0037
43020.0,0.0037
43080.0,0.0037
43140.0,0.0036
43200.0,0.0036
43260.0,0.0036
43320.0,0.0036
43380.0,0.0036
43440.0,0.0035
43500.0,0.0035
43560.0,0.0035
43620.0,0.0035
43680.0,0.0034
43740.0,0.0034
43800.0,0.0034
43860.0,0.0034
43920.0,0.0034
43980.0,0.0033
44040.0,0.0033
44100.0,0.0033
44160.0,0.0033
44220.0,0.0033
44280.0,0.0032
44340.0,0.0032
44400.0,0.0032
44460.0,0.0032
44520.0,0.0031
44580.0,0.0031
44640.0,0.0031
44700.0,0.0031
44760.0,0.0031
44820.0,0.003
44880.0,0.003
44940.0,0.003
45000.0,0.003
45060.0,0.003
45120.0,0.003
45180.0,0.0029
45240.0,0.0029
45300.0,0.0029
45360.0,0.0029
45420.0,0.0029
45480.0,0.0028
45540.0,0.0028
45600.0,0.0028
45660.0,0.0028
45720.0,0.0028
45780.0,0.0028
45840.0,0.0027
45900.0,0.0027
45960.0,0.0027
46020.0,0.0027
46080.0,0.0027
46140.0,0.0026
46200.0,0.0026
46260.0,0.0026
46320.0,0.0026
46380.0,0.0026
46440.0,0.0026
46500.0,0.0025
46560.0,0.0025
46620.0,0.0025
46680.0,0.0025
46740.0,0.0025
46800.0,0.0025
46860.0,0.0024
46920.0,0.0024
46980.0,0.0024
47040.0,0.0024
47100.0,0.0024
47160.0,0.0024
47220.0,0.0024
47280.0,0.0023
47340.0,0.0023
47400.0,0.0023
47460.0,0.0023
47520.0,0.0023
47580.0,0.0023
47640.0,0.0023
47700.0,0.0022
47760.0,0.0022
47820.0,0.0022
47880.0,0.0022
47940.0,0.0022
48000.0,0.0022
48060.0,0.0022
48120.0,0.0021
48180.0,0.0021
48240.0,0.0021
48300.0,0.0021
48360.0,0.0021
48420.0,0.0021
48480.0,0.0021
48540.0,0.002
48600.0,0.002
48660.0,0.002
48720.0,0.002
48780.0,0.002
48840.0,0.002
48900.0,0.002
48960.0,0.002
49020.0,0.0019
49080.0,0.0019
49140.0,0.0019
49200.0,0.0019
49260.0,0.0019
49320.0,0.0019
49380.0,0.0019
49440.0,0.0019
49500.0,0.0018
49560.0,0.0018
49620.0,0.0018
49680.0,0.0018
49740.0,0.0018
49800.0,0.0018
49860.0,0.0018
49920.0,0.0018
49980.0,0.0018
50040.0,0.0017
50100.0,0.0017
50160.0,0.0017
50220.0,0.0017
50280.0,0.0017
50340.0,0.0017
50640.0,0.0
