# Synthetic flood depth hydrograph — case 073
# type=short  T_peak=1146.4 min  h_peak=0.487 m  alpha=2.673  recession_ratio=2.648
# time (min), depth (m)
1755.0,0.1934
1770.0,0.1891
1785.0,0.1848
1800.0,0.1807
1815.0,0.1766
1830.0,0.1726
1845.0,0.1687
1860.0,0.1649
1875.0,0.1612
1890.0,0.1576
1905.0,0.1541
1920.0,0.1506
1935.0,0.1472
1950.0,0.1439
1965.0,0.1407
1980.0,0.1375
1995.0,0.1344
2010.0,0.1314
2025.0,0.1284
2040.0,0.1255
2055.0,0.1227
2070.0,0.1199
2085.0,0.1172
2100.0,0.1146
2115.0,0.112
2130.0,0.1095
2145.0,0.107
2160.0,0.1046
2175.0,0.1023
2190.0,0.1
2205.0,0.0977
2220.0,0.0955
2235.0,0.0934
2250.0,0.0913
2265.0,0.0892
2280.0,0.0872
2295.0,0.0853
2310.0,0.0833
2325.0,0.0815
2340.0,0.0796
2355.0,0.0778
2370.0,0.0761
2385.0,0.0744
2400.0,0.0727
2415.0,0.0711
2430.0,0.0695
2445.0,0.0679
2460.0,0.0664
2475.0,0.0649
2490.0,0.0634
2505.0,0.062
2520.0,0.0606
2535.0,0.0592
2550.0,0.0579
2565.0,0.0566
2580.0,0.0553
2595.0,0.0541
2610.0,0.0529
2625.0,0.0517
2640.0,0.0505
2655.0,0.0494
2670.0,0.0483
2685.0,0.0472
2700.0,0.0461
2715.0,0.0451
2730.0,0.0441
2745.0,0.0431
2760.0,0.0421
2775.0,0.0412
2790.0,0.0402
2805.0,0.0393
2820.0,0.0384
2835.0,0.0376
2850.0,0.0367
2865.0,0.0359
2880.0,0.0351
2895.0,0.0343
2910.0,0.0335
2925.0,0.0328
2940.0,0.032
2955.0,0.0313
2970.0,0.0306
2985.0,0.0299
3000.0,0.0293
3015.0,0.0286
3030.0,0.028
3045.0,0.0273
3060.0,0.0267
3075.0,0.0261
3090.0,0.0255
3105.0,0.0249
3120.0,0.0244
3135.0,0.0238
3150.0,0.0233
3165.0,0.0228
3180.0,0.0223
3195.0,0.0218
3210.0,0.0213
3225.0,0.0208
3240.0,0.0203
3255.0,0.0199
3270.0,0.0194
3285.0,0.019
3300.0,0.0186
3315.0,0.0181
3330.0,0.0177
3345.0,0.0173
3360.0,0.0169
3375.0,0.0166
3390.0,0.0162
3405.0,0.0158
3420.0,0.0155
3435.0,0.0151
3450.0,0.0148
3465.0,0.0145
3480.0,0.0141
3495.0,0.0138
3510.0,0.0135
3525.0,0.0132
3540.0,0.0129
3555.0,0.0126
3570.0,0.0123
3585.0,0.012
3600.0,0.0118
3615.0,0.0115
3630.0,0.0113
3645.0,0.011
3660.0,0.0107
3675.0,0.0105
3690.0,0.0103
3705.0,0.01
3720.0,0.0098
3735.0,0.0096
3750.0,0.0094
3765.0,0.0092
3780.0,0.009
3795.0,0.0088
3810.0,0.0086
3825.0,0.0084
3840.0,0.0082
3855.0,0.008
3870.0,0.0078
3885.0,0.0076
3900.0,0.0075
3915.0,0.0073
3930.0,0.0071
3945.0,0.007
3960.0,0.0068
3975.0,0.0067
3990.0,0.0065
4005.0,0.0064
4020.0,0.0062
4035.0,0.0061
4050.0,0.0059
4065.0,0.0058
4080.0,0.0057
4095.0,0.0056
4110.0,0.0054
4125.0,0.0053
4140.0,0.0052
4155.0,0.0051
4170.0,0.005
4185.0,0.0048
4200.0,0.0047
4215.0,0.0046
4230.0,0.0045
4305.0,0.0
