# Synthetic flood depth hydrograph — case 003
# type=prolonged  T_peak=7171.5 min  h_peak=0.813 m  alpha=1.727  recession_ratio=4.038
# time (min), depth (m)
20820.0,0.0928
20880.0,0.0919
20940.0,0.091
21000.0,0.0902
21060.0,0.0893
21120.0,0.0885
21180.0,0.0876
21240.0,0.0868
21300.0,0.086
21360.0,0.0851
21420.0,0.0843
21480.0,0.0835
21540.0,0.0827
21600.0,0.082
21660.0,0.0812
21720.0,0.0804
21780.0,0.0796
21840.0,0.0789
21900.0,0.0781
21960.0,0.0774
22020.0,0.0767
22080.0,0.0759
22140.0,0.0752
22200.0,0.0745
22260.0,0.0738
22320.0,0.0731
22380.0,0.0724
22440.0,0.0717
22500.0,0.071
22560.0,0.0704
22620.0,0.0697
22680.0,0.069
22740.0,0.0684
22800.0,0.0677
22860.0,0.0671
22920.0,0.0664
22980.0,0.0658
23040.0,0.0652
23100.0,0.0646
23160.0,0.064
23220.0,0.0633
23280.0,0.0627
23340.0,0.0621
23400.0,0.0616
23460.0,0.061
23520.0,0.0604
23580.0,0.0598
23640.0,0.0593
23700.0,0.0587
23760.0,0.0581
23820.0,0.0576
23880.0,0.057
23940.0,0.0565
24000.0,0.056
24060.0,0.0554
24120.0,0.0549
24180.0,0.0544
24240.0,0.0539
24300.0,0.0533
24360.0,0.0528
24420.0,0.0523
24480.0,0.0518
24540.0,0.0514
24600.0,0.0509
24660.0,0.0504
24720.0,0.0499
24780.0,0.0494
24840.0,0.049
24900.0,0.0485
24960.0,0.048
25020.0,0.0476
25080.0,0.0471
25140.0,0.0467
25200.0,0.0462
25260.0,0.0458
25320.0,0.0454
25380.0,0.0449
25440.0,0.0445
25500.0,0.0441
25560.0,0.0437
25620.0,0.0432
25680.0,0.0428
25740.0,0.0424
25800.0,0.042
25860.0,0.0416
25920.0,0.0412
25980.0,0.0408
26040.0,0.0405
26100.0,0.0401
26160.0,0.0397
26220.0,0.0393
26280.0,0.0389
26340.0,0.0386
26400.0,0.0382
26460.0,0.0378
26520.0,0.0375
26580.0,0.0371
26640.0,0.0368
26700.0,0.0364
26760.0,0.0361
26820.0,0.0357
26880.0,0.0354
26940.0,0.0351
27000.0,0.0347
27060.0,0.0344
27120.0,0.0341
27180.0,0.0337
27240.0,0.0334
27300.0,0.0331
27360.0,0.0328
27420.0,0.0325
27480.0,0.0322
27540.0,0.0319
27600.0,0.0316
27660.0,0.0313
27720.0,0.031
27780.0,0.0307
27840.0,0.0304
27900.0,0.0301
27960.0,0.0298
28020.0,0.0295
28080.0,0.0292
28140.0,0.029
28200.0,0.0287
28260.0,0.0284
28320.0,0.0282
28380.0,0.0279
28440.0,0.0276
28500.0,0.0274
28560.0,0.0271
28620.0,0.0268
28680.0,0.0266
28740.0,0.0263
28800.0,0.0261
28860.0,0.0258
28920.0,0.0256
28980.0,0.0253
29040.0,0.0251
29100.0,0.0249
29160.0,0.0246
29220.0,0.0244
29280.0,0.0242
29340.0,0.0239
29400.0,0.0237
29460.0,0.0235
29520.0,0.0233
29580.0,0.023
29640.0,0.0228
29700.0,0.0226
29760.0,0.0224
29820.0,0.0222
29880.0,0.022
29940.0,0.0218
30000.0,0.0216
30060.0,0.0213
30120.0,0.0211
30180.0,0.0209
30240.0,0.0207
30300.0,0.0205
30360.0,0.0204
30420.0,0.0202
30480.0,0.02
30540.0,0.0198
30600.0,0.0196
30660.0,0.0194
30720.0,0.0192
30780.0,0.019
30840.0,0.0189
30900.0,0.0187
30960.0,0.0185
31020.0,0.0183
31080.0,0.0181
31140.0,0.018
31200.0,0.0178
31260.0,0.0176
31320.0,0.0175
31380.0,0.0173
31440.0,0.0171
31500.0,0.017
31560.0,0.0168
31620.0,0.0167
31680.0,0.0165
31740.0,0.0163
31800.0,0.0162
31860.0,0.016
31920.0,0.0159
31980.0,0.0157
32040.0,0.0156
32100.0,0.0154
32160.0,0.0153
32220.0,0.0151
32280.0,0.015
32340.0,0.0149
32400.0,0.0147
32460.0,0.0146
32520.0,0.0144
32580.0,0.0143
32640.0,0.0142
32700.0,0.014
32760.0,0.0139
32820.0,0.0138
32880.0,0.0136
32940.0,0.0135
33000.0,0.0134
33060.0,0.0132
33120.0,0.0131
33180.0,0.013
33240.0,0.0129
33300.0,0.0128
33360.0,0.0126
33420.0,0.0125
33480.0,0.0124
33540.0,0.0123
33600.0,0.0122
33660.0,0.012
33720.0,0.0119
33780.0,0.0118
33840.0,0.0117
33900.0,0.0116
33960.0,0.0115
34020.0,0.0114
34080.0,0.0113
34140.0,0.0112
34200.0,0.0111
34260.0,0.0109
34320.0,0.0108
34380.0,0.0107
34440.0,0.0106
34500.0,0.0105
34560.0,0.0104
34620.0,0.0103
34680.0,0.0102
34740.0,0.0101
34800.0,0.01
34860.0,0.0099
34920.0,0.0099
34980.0,0.0098
35040.0,0.0097
35100.0,0.0096
35160.0,0.0095
35220.0,0.0094
35280.0,0.0093
35340.0,0.0092
35400.0,0.0091
35460.0,0.009
35520.0,0.009
35580.0,0.0089
35640.0,0.0088
35700.0,0.0087
35760.0,0.0086
35820.0,0.0085
35880.0,0.0085
35940.0,0.0084
36000.0,0.0083
36060.0,0.0082
36120.0,0.0081
36180.0,0.0081
36240.0,0.008
36300.0,0.0079
36600.0,0.0
