# Synthetic flood depth hydrograph — case 074
# type=prolonged  T_peak=5407.5 min  h_peak=1.617 m  alpha=1.685  recession_ratio=3.603
# time (min), depth (m)
17040.0,0.1034
17100.0,0.102
17160.0,0.1005
17220.0,0.0991
17280.0,0.0977
17340.0,0.0963
17400.0,0.095
17460.0,0.0936
17520.0,0.0923
17580.0,0.091
17640.0,0.0897
17700.0,0.0885
17760.0,0.0872
17820.0,0.086
17880.0,0.0848
17940.0,0.0836
18000.0,0.0824
18060.0,0.0813
18120.0,0.0801
18180.0,0.079
18240.0,0.0779
18300.0,0.0768
18360.0,0.0757
18420.0,0.0746
18480.0,0.0736
18540.0,0.0725
18600.0,0.0715
18660.0,0.0705
18720.0,0.0695
18780.0,0.0685
18840.0,0.0676
18900.0,0.0666
18960.0,0.0657
19020.0,0.0648
19080.0,0.0639
19140.0,0.063
19200.0,0.0621
19260.0,0.0612
19320.0,0.0603
19380.0,0.0595
19440.0,0.0586
19500.0,0.0578
19560.0,0.057
19620.0,0.0562
19680.0,0.0554
19740.0,0.0546
19800.0,0.0539
19860.0,0.0531
19920.0,0.0524
19980.0,0.0516
20040.0,0.0509
20100.0,0.0502
20160.0,0.0495
20220.0,0.0488
20280.0,0.0481
20340.0,0.0474
20400.0,0.0467
20460.0,0.0461
20520.0,0.0454
20580.0,0.0448
20640.0,0.0442
20700.0,0.0435
20760.0,0.0429
20820.0,0.0423
20880.0,0.0417
20940.0,0.0411
21000.0,0.0406
21060.0,0.04
21120.0,0.0394
21180.0,0.0389
21240.0,0.0383
21300.0,0.0378
21360.0,0.0373
21420.0,0.0367
21480.0,0.0362
21540.0,0.0357
21600.0,0.0352
21660.0,0.0347
21720.0,0.0342
21780.0,0.0337
21840.0,0.0333
21900.0,0.0328
21960.0,0.0323
22020.0,0.0319
22080.0,0.0314
22140.0,0.031
22200.0,0.0305
22260.0,0.0301
22320.0,0.0297
22380.0,0.0293
22440.0,0.0289
22500.0,0.0285
22560.0,0.0281
22620.0,0.0277
22680.0,0.0273
22740.0,0.0269
22800.0,0.0265
22860.0,0.0261
22920.0,0.0258
22980.0,0.0254
23040.0,0.025
23100.0,0.0247
23160.0,0.0243
23220.0,0.024
23280.0,0.0237
23340.0,0.0233
23400.0,0.023
23460.0,0.0227
23520.0,0.0224
23580.0,0.022
23640.0,0.0217
23700.0,0.0214
23760.0,0.0211
23820.0,0.0208
23880.0,0.0205
23940.0,0.0202
24000.0,0.02
24060.0,0.0197
24120.0,0.0194
24180.0,0.0191
24240.0,0.0189
24300.0,0.0186
24360.0,0.0183
24420.0,0.0181
24480.0,0.0178
24540.0,0.0176
24600.0,0.0173
24660.0,0.0171
24720.0,0.0168
24780.0,0.0166
24840.0,0.0164
24900.0,0.0161
24960.0,0.0159
25020.0,0.0157
25080.0,0.0155
25380.0,0.0
