# Synthetic flood depth hydrograph — case 100
# type=prolonged  T_peak=4400.0 min  h_peak=0.419 m  alpha=1.615  recession_ratio=5.614
# time (min), depth (m)
12540.0,0.0919
12600.0,0.0908
12660.0,0.0898
12720.0,0.0888
12780.0,0.0878
12840.0,0.0869
12900.0,0.0859
12960.0,0.0849
13020.0,0.084
13080.0,0.0831
13140.0,0.0821
13200.0,0.0812
13260.0,0.0803
13320.0,0.0794
13380.0,0.0785
13440.0,0.0777
13500.0,0.0768
13560.0,0.076
13620.0,0.0751
13680.0,0.0743
13740.0,0.0734
13800.0,0.0726
13860.0,0.0718
13920.0,0.071
13980.0,0.0702
14040.0,0.0695
14100.0,0.0687
14160.0,0.0679
14220.0,0.0672
14280.0,0.0664
14340.0,0.0657
14400.0,0.0649
14460.0,0.0642
14520.0,0.0635
14580.0,0.0628
14640.0,0.0621
14700.0,0.0614
14760.0,0.0607
14820.0,0.0601
14880.0,0.0594
14940.0,0.0587
15000.0,0.0581
15060.0,0.0574
15120.0,0.0568
15180.0,0.0562
15240.0,0.0555
15300.0,0.0549
15360.0,0.0543
15420.0,0.0537
15480.0,0.0531
15540.0,0.0525
15600.0,0.0519
15660.0,0.0513
15720.0,0.0508
15780.0,0.0502
15840.0,0.0497
15900.0,0.0491
15960.0,0.0486
16020.0,0.048
16080.0,0.0475
16140.0,0.047
16200.0,0.0464
16260.0,0.0459
16320.0,0.0454
16380.0,0.0449
16440.0,0.0444
16500.0,0.0439
16560.0,0.0434
16620.0,0.0429
16680.0,0.0425
16740.0,0.042
16800.0,0.0415
16860.0,0.0411
16920.0,0.0406
16980.0,0.0401
17040.0,0.0397
17100.0,0.0393
17160.0,0.0388
17220.0,0.0384
17280.0,0.038
17340.0,0.0375
17400.0,0.0371
17460.0,0.0367
17520.0,0.0363
17580.0,0.0359
17640.0,0.0355
17700.0,0.0351
17760.0,0.0347
17820.0,0.0343
17880.0,0.0339
17940.0,0.0336
18000.0,0.0332
18060.0,0.0328
18120.0,0.0325
18180.0,0.0321
18240.0,0.0317
18300.0,0.0314
18360.0,0.031
18420.0,0.0307
18480.0,0.0304
18540.0,0.03
18600.0,0.0297
18660.0,0.0294
18720.0,0.029
18780.0,0.0287
18840.0,0.0284
18900.0,0.0281
18960.0,0.0278
19020.0,0.0274
19080.0,0.0271
19140.0,0.0268
19200.0,0.0265
19260.0,0.0262
19320.0,0.026
19380.0,0.0257
19440.0,0.0254
19500.0,0.0251
19560.0,0.0248
19620.0,0.0245
19680.0,0.0243
19740.0,0.024
19800.0,0.0237
19860.0,0.0235
19920.0,0.0232
19980.0,0.0229
20040.0,0.0227
20100.0,0.0224
20160.0,0.0222
20220.0,0.0219
20280.0,0.0217
20340.0,0.0215
20400.0,0.0212
20460.0,0.021
20520.0,0.0208
20580.0,0.0205
20640.0,0.0203
20700.0,0.0201
20760.0,0.0198
20820.0,0.0196
20880.0,0.0194
20940.0,0.0192
21000.0,0.019
21060.0,0.0188
21120.0,0.0186
21180.0,0.0183
21240.0,0.0181
21300.0,0.0179
21360.0,0.0177
21420.0,0.0175
21480.0,0.0173
21540.0,0.0172
21600.0,0.017
21660.0,0.0168
21720.0,0.0166
21780.0,0.0164
21840.0,0.0162
21900.0,0.016
21960.0,0.0159
22020.0,0.0157
22080.0,0.0155
22140.0,0.0153
22200.0,0.0152
22260.0,0.015
22320.0,0.0148
22380.0,0.0147
22440.0,0.0145
22500.0,0.0143
22560.0,0.0142
22620.0,0.014
22680.0,0.0139
22740.0,0.0137
22800.0,0.0136
22860.0,0.0134
22920.0,0.0133
22980.0,0.0131
23040.0,0.013
23100.0,0.0128
23160.0,0.0127
23220.0,0.0125
23280.0,0.0124
23340.0,0.0123
23400.0,0.0121
23460.0,0.012
23520.0,0.0119
23580.0,0.0117
23640.0,0.0116
23700.0,0.0115
23760.0,0.0113
23820.0,0.0112
23880.0,0.0111
23940.0,0.011
24000.0,0.0108
24060.0,0.0107
24120.0,0.0106
24180.0,0.0105
24240.0,0.0104
24300.0,0.0103
24360.0,0.0101
24420.0,0.01
24480.0,0.0099
24540.0,0.0098
24600.0,0.0097
24660.0,0.0096
24720.0,0.0095
24780.0,0.0094
24840.0,0.0093
24900.0,0.0092
24960.0,0.0091
25020.0,0.009
25080.0,0.0089
25140.0,0.0088
25200.0,0.0087
25260.0,0.0086
25320.0,0.0085
25380.0,0.0084
25440.0,0.0083
25500.0,0.0082
25560.0,0.0081
25620.0,0.008
25680.0,0.0079
25740.0,0.0078
25800.0,0.0078
25860.0,0.0077
25920.0,0.0076
25980.0,0.0075
26040.0,0.0074
26100.0,0.0073
26160.0,0.0073
26220.0,0.0072
26280.0,0.0071
26340.0,0.007
26400.0,0.0069
26460.0,0.0069
26520.0,0.0068
26580.0,0.0067
26640.0,0.0066
26700.0,0.0066
26760.0,0.0065
26820.0,0.0064
26880.0,0.0063
26940.0,0.0063
27000.0,0.0062
27060.0,0.0061
27120.0,0.0061
27180.0,0.006
27240.0,0.0059
27300.0,0.0059
27360.0,0.0058
27420.0,0.0057
27480.0,0.0057
27540.0,0.0056
27600.0,0.0055
27660.0,0.0055
27720.0,0.0054
27780.0,0.0054
27840.0,0.0053
27900.0,0.0052
27960.0,0.0052
28020.0,0.0051
28080.0,0.0051
28140.0,0.005
28200.0,0.005
28260.0,0.0049
28320.0,0.0048
28380.0,0.0048
28440.0,0.0047
28500.0,0.0047
28560.0,0.0046
28620.0,0.0046
28680.0,0.0045
28740.0,0.0045
28800.0,0.0044
28860.0,0.0044
28920.0,0.0043
28980.0,0.0043
29040.0,0.0042
29100.0,0.0042
29160.0,0.0041
29220.0,0.0041
29280.0,0.0041
29580.0,0.0
