# Synthetic flood depth hydrograph — case 084
# type=prolonged  T_peak=3693.9 min  h_peak=0.339 m  alpha=2.729  recession_ratio=4.539
# time (min), depth (m)
9840.0,0.0627
9900.0,0.0616
9960.0,0.0606
10020.0,0.0596
10080.0,0.0587
10140.0,0.0577
10200.0,0.0568
10260.0,0.0558
10320.0,0.0549
10380.0,0.054
10440.0,0.0532
10500.0,0.0523
10560.0,0.0514
10620.0,0.0506
10680.0,0.0498
10740.0,0.0489
10800.0,0.0481
10860.0,0.0474
10920.0,0.0466
10980.0,0.0458
11040.0,0.0451
11100.0,0.0443
11160.0,0.0436
11220.0,0.0429
11280.0,0.0422
11340.0,0.0415
11400.0,0.0408
11460.0,0.0402
11520.0,0.0395
11580.0,0.0389
11640.0,0.0382
11700.0,0.0376
11760.0,0.037
11820.0,0.0364
11880.0,0.0358
11940.0,0.0352
12000.0,0.0346
12060.0,0.0341
12120.0,0.0335
12180.0,0.033
12240.0,0.0324
12300.0,0.0319
12360.0,0.0314
12420.0,0.0309
12480.0,0.0304
12540.0,0.0299
12600.0,0.0294
12660.0,0.0289
12720.0,0.0284
12780.0,0.028
12840.0,0.0275
12900.0,0.027
12960.0,0.0266
13020.0,0.0262
13080.0,0.0257
13140.0,0.0253
13200.0,0.0249
13260.0,0.0245
13320.0,0.0241
13380.0,0.0237
13440.0,0.0233
13500.0,0.0229
13560.0,0.0226
13620.0,0.0222
13680.0,0.0218
13740.0,0.0215
13800.0,0.0211
13860.0,0.0208
13920.0,0.0204
13980.0,0.0201
14040.0,0.0198
14100.0,0.0195
14160.0,0.0191
14220.0,0.0188
14280.0,0.0185
14340.0,0.0182
14400.0,0.0179
14460.0,0.0176
14520.0,0.0173
14580.0,0.017
14640.0,0.0168
14700.0,0.0165
14760.0,0.0162
14820.0,0.016
14880.0,0.0157
14940.0,0.0154
15000.0,0.0152
15060.0,0.0149
15120.0,0.0147
15180.0,0.0145
15240.0,0.0142
15300.0,0.014
15360.0,0.0138
15420.0,0.0135
15480.0,0.0133
15540.0,0.0131
15600.0,0.0129
15660.0,0.0127
15720.0,0.0125
15780.0,0.0123
15840.0,0.0121
15900.0,0.0119
15960.0,0.0117
16020.0,0.0115
16080.0,0.0113
16140.0,0.0111
16200.0,0.0109
16260.0,0.0107
16320.0,0.0106
16380.0,0.0104
16440.0,0.0102
16500.0,0.0101
16560.0,0.0099
16620.0,0.0097
16680.0,0.0096
16740.0,0.0094
16800.0,0.0093
16860.0,0.0091
16920.0,0.009
16980.0,0.0088
17040.0,0.0087
17100.0,0.0085
17160.0,0.0084
17220.0,0.0083
17280.0,0.0081
17340.0,0.008
17400.0,0.0079
17460.0,0.0077
17520.0,0.0076
17580.0,0.0075
17640.0,0.0074
17700.0,0.0072
17760.0,0.0071
17820.0,0.007
17880.0,0.0069
17940.0,0.0068
18000.0,0.0067
18060.0,0.0066
18120.0,0.0064
18180.0,0.0063
18240.0,0.0062
18300.0,0.0061
18360.0,0.006
18420.0,0.0059
18480.0,0.0058
18540.0,0.0057
18600.0,0.0057
18660.0,0.0056
18720.0,0.0055
18780.0,0.0054
18840.0,0.0053
18900.0,0.0052
18960.0,0.0051
19020.0,0.005
19080.0,0.005
19140.0,0.0049
19200.0,0.0048
19260.0,0.0047
19320.0,0.0046
19380.0,0.0046
19440.0,0.0045
19500.0,0.0044
19560.0,0.0043
19620.0,0.0043
19680.0,0.0042
19740.0,0.0041
19800.0,0.0041
19860.0,0.004
19920.0,0.0039
19980.0,0.0039
20040.0,0.0038
20100.0,0.0037
20160.0,0.0037
20220.0,0.0036
20280.0,0.0036
20340.0,0.0035
20400.0,0.0034
20460.0,0.0034
20520.0,0.0033
20580.0,0.0033
20640.0,0.0032
20940.0,0.0
