# Synthetic flood velocity hydrograph — case 003
# type=prolonged  V_peak=0.326 m/s  lead_ratio=0.125  alpha_v=3.022  recession_ratio_v=3.912
# time (min), velocity (m/s)
10560.0,0.1446
10620.0,0.143
10680.0,0.1414
10740.0,0.1398
10800.0,0.1383
10860.0,0.1367
10920.0,0.1352
10980.0,0.1336
11040.0,0.1321
11100.0,0.1307
11160.0,0.1292
11220.0,0.1277
11280.0,0.1263
11340.0,0.1249
11400.0,0.1235
11460.0,0.1221
11520.0,0.1207
11580.0,0.1194
11640.0,0.118
11700.0,0.1167
11760.0,0.1154
11820.0,0.1141
11880.0,0.1128
11940.0,0.1115
12000.0,0.1103
12060.0,0.109
12120.0,0.1078
12180.0,0.1066
12240.0,0.1054
12300.0,0.1042
12360.0,0.103
12420.0,0.1019
12480.0,0.1007
12540.0,0.0996
12600.0,0.0985
12660.0,0.0974
12720.0,0.0963
12780.0,0.0952
12840.0,0.0941
12900.0,0.0931
12960.0,0.092
13020.0,0.091
13080.0,0.09
13140.0,0.089
13200.0,0.088
13260.0,0.087
13320.0,0.086
13380.0,0.085
13440.0,0.0841
13500.0,0.0831
13560.0,0.0822
13620.0,0.0813
13680.0,0.0804
13740.0,0.0794
13800.0,0.0786
13860.0,0.0777
13920.0,0.0768
13980.0,0.0759
14040.0,0.0751
14100.0,0.0742
14160.0,0.0734
14220.0,0.0726
14280.0,0.0718
14340.0,0.071
14400.0,0.0702
14460.0,0.0694
14520.0,0.0686
14580.0,0.0678
14640.0,0.0671
14700.0,0.0663
14760.0,0.0656
14820.0,0.0648
14880.0,0.0641
14940.0,0.0634
15000.0,0.0627
15060.0,0.062
15120.0,0.0613
15180.0,0.0606
15240.0,0.0599
15300.0,0.0592
15360.0,0.0585
15420.0,0.0579
15480.0,0.0572
15540.0,0.0566
15600.0,0.056
15660.0,0.0553
15720.0,0.0547
15780.0,0.0541
15840.0,0.0535
15900.0,0.0529
15960.0,0.0523
16020.0,0.0517
16080.0,0.0511
16140.0,0.0505
16200.0,0.05
16260.0,0.0494
16320.0,0.0489
16380.0,0.0483
16440.0,0.0478
16500.0,0.0472
16560.0,0.0467
16620.0,0.0462
16680.0,0.0457
16740.0,0.0451
16800.0,0.0446
16860.0,0.0441
16920.0,0.0436
16980.0,0.0431
17040.0,0.0427
17100.0,0.0422
17160.0,0.0417
17220.0,0.0412
17280.0,0.0408
17340.0,0.0403
17400.0,0.0399
17460.0,0.0394
17520.0,0.039
17580.0,0.0385
17640.0,0.0381
17700.0,0.0377
17760.0,0.0372
17820.0,0.0368
17880.0,0.0364
17940.0,0.036
18000.0,0.0356
18060.0,0.0352
18120.0,0.0348
18180.0,0.0344
18240.0,0.034
18300.0,0.0336
18360.0,0.0333
18420.0,0.0329
18480.0,0.0325
18540.0,0.0322
18600.0,0.0318
18660.0,0.0314
18720.0,0.0311
18780.0,0.0307
18840.0,0.0304
18900.0,0.03
18960.0,0.0297
19020.0,0.0294
19080.0,0.029
19140.0,0.0287
19200.0,0.0284
19260.0,0.0281
19320.0,0.0278
19380.0,0.0275
19440.0,0.0271
19500.0,0.0268
19560.0,0.0265
19620.0,0.0262
19680.0,0.0259
19740.0,0.0257
19800.0,0.0254
19860.0,0.0251
19920.0,0.0248
19980.0,0.0245
20040.0,0.0242
20100.0,0.024
20160.0,0.0237
20220.0,0.0234
20280.0,0.0232
20340.0,0.0229
20400.0,0.0227
20460.0,0.0224
20520.0,0.0221
20580.0,0.0219
20640.0,0.0216
20700.0,0.0214
20760.0,0.0212
20820.0,0.0209
20880.0,0.0207
20940.0,0.0205
21000.0,0.0202
21060.0,0.02
21120.0,0.0198
21180.0,0.0196
21240.0,0.0193
21300.0,0.0191
21360.0,0.0189
21420.0,0.0187
21480.0,0.0185
21540.0,0.0183
21600.0,0.0181
21660.0,0.0179
21720.0,0.0177
21780.0,0.0175
21840.0,0.0173
21900.0,0.0171
21960.0,0.0169
22020.0,0.0167
22080.0,0.0165
22140.0,0.0163
22200.0,0.0161
22260.0,0.016
22320.0,0.0158
22380.0,0.0156
22440.0,0.0154
22500.0,0.0152
22560.0,0.0151
22620.0,0.0149
22680.0,0.0147
22740.0,0.0146
22800.0,0.0144
22860.0,0.0142
22920.0,0.0141
22980.0,0.0139
23040.0,0.0138
23100.0,0.0136
23160.0,0.0135
23220.0,0.0133
23280.0,0.0132
23340.0,0.013
23400.0,0.0129
23460.0,0.0127
23520.0,0.0126
23580.0,0.0124
23640.0,0.0123
23700.0,0.0122
23760.0,0.012
23820.0,0.0119
23880.0,0.0118
23940.0,0.0116
24000.0,0.0115
24060.0,0.0114
24120.0,0.0112
24180.0,0.0111
24240.0,0.011
24300.0,0.0109
24360.0,0.0107
24420.0,0.0106
24480.0,0.0105
24540.0,0.0104
24600.0,0.0103
24660.0,0.0102
24720.0,0.01
24780.0,0.0099
24840.0,0.0098
24900.0,0.0097
24960.0,0.0096
25020.0,0.0095
25080.0,0.0094
25140.0,0.0093
25200.0,0.0092
25260.0,0.0091
25320.0,0.009
25380.0,0.0089
25440.0,0.0088
25500.0,0.0087
25560.0,0.0086
25620.0,0.0085
25680.0,0.0084
25740.0,0.0083
25800.0,0.0082
25860.0,0.0081
25920.0,0.008
25980.0,0.0079
26040.0,0.0078
26100.0,0.0077
26160.0,0.0077
26220.0,0.0076
26280.0,0.0075
26340.0,0.0074
26400.0,0.0073
26460.0,0.0072
26520.0,0.0071
26580.0,0.0071
26640.0,0.007
26700.0,0.0069
26760.0,0.0068
26820.0,0.0068
26880.0,0.0067
26940.0,0.0066
27000.0,0.0065
27060.0,0.0065
27120.0,0.0064
27180.0,0.0063
27240.0,0.0062
27300.0,0.0062
27360.0,0.0061
27420.0,0.006
27480.0,0.006
27540.0,0.0059
27600.0,0.0058
27660.0,0.0058
27720.0,0.0057
27780.0,0.0056
27840.0,0.0056
27900.0,0.0055
27960.0,0.0055
28020.0,0.0054
28080.0,0.0053
28140.0,0.0053
28200.0,0.0052
28260.0,0.0052
28320.0,0.0051
28380.0,0.005
28440.0,0.005
28500.0,0.0049
28560.0,0.0049
28620.0,0.0048
28680.0,0.0048
28740.0,0.0047
28800.0,0.0047
28860.0,0.0046
28920.0,0.0045
28980.0,0.0045
29040.0,0.0044
29100.0,0.0044
29160.0,0.0043
29220.0,0.0043
29280.0,0.0043
29340.0,0.0042
29400.0,0.0042
29460.0,0.0041
29520.0,0.0041
29580.0,0.004
29640.0,0.004
29700.0,0.0039
29760.0,0.0039
29820.0,0.0038
29880.0,0.0038
29940.0,0.0038
30000.0,0.0037
30060.0,0.0037
30120.0,0.0036
30180.0,0.0036
30240.0,0.0035
30300.0,0.0035
30360.0,0.0035
30420.0,0.0034
30480.0,0.0034
30540.0,0.0034
30600.0,0.0033
30660.0,0.0033
30720.0,0.0032
30780.0,0.0032
30840.0,0.0032
30900.0,0.0031
30960.0,0.0031
31020.0,0.0031
31080.0,0.003
31140.0,0.003
31200.0,0.003
31260.0,0.0029
31320.0,0.0029
31380.0,0.0029
31440.0,0.0028
31500.0,0.0028
31560.0,0.0028
31620.0,0.0027
31680.0,0.0027
31740.0,0.0027
31800.0,0.0026
31860.0,0.0026
31920.0,0.0026
31980.0,0.0026
32040.0,0.0025
32100.0,0.0025
32160.0,0.0025
32220.0,0.0024
32280.0,0.0024
32340.0,0.0024
32400.0,0.0024
32460.0,0.0023
32520.0,0.0023
32580.0,0.0023
32640.0,0.0023
32700.0,0.0022
32760.0,0.0022
32820.0,0.0022
32880.0,0.0022
32940.0,0.0021
33000.0,0.0021
33060.0,0.0021
33120.0,0.0021
33180.0,0.002
33240.0,0.002
33300.0,0.002
33360.0,0.002
33420.0,0.0019
33480.0,0.0019
33540.0,0.0019
33600.0,0.0019
33660.0,0.0019
33720.0,0.0018
33780.0,0.0018
33840.0,0.0018
33900.0,0.0018
33960.0,0.0018
34020.0,0.0017
34080.0,0.0017
34140.0,0.0017
34200.0,0.0017
34260.0,0.0017
34320.0,0.0016
34380.0,0.0016
34440.0,0.0016
34500.0,0.0016
34560.0,0.0016
34620.0,0.0016
34680.0,0.0015
34740.0,0.0015
34800.0,0.0015
34860.0,0.0015
34920.0,0.0015
34980.0,0.0015
35040.0,0.0014
35100.0,0.0014
35160.0,0.0014
35220.0,0.0014
35280.0,0.0014
35340.0,0.0014
35400.0,0.0013
35460.0,0.0013
35520.0,0.0013
35580.0,0.0013
35640.0,0.0013
35700.0,0.0013
35760.0,0.0013
35820.0,0.0012
35880.0,0.0012
35940.0,0.0012
36000.0,0.0012
36060.0,0.0012
36120.0,0.0012
36180.0,0.0012
36240.0,0.0011
36300.0,0.0011
36600.0,0.0011
