# Synthetic flood velocity hydrograph — case 024
# type=prolonged  V_peak=0.239 m/s  lead_ratio=0.187  alpha_v=3.226  recession_ratio_v=6.892
# time (min), velocity (m/s)
10560.0,0.1368
10620.0,0.1359
10680.0,0.1349
10740.0,0.134
10800.0,0.1331
10860.0,0.1322
10920.0,0.1312
10980.0,0.1303
11040.0,0.1294
11100.0,0.1285
11160.0,0.1276
11220.0,0.1267
11280.0,0.1259
11340.0,0.125
11400.0,0.1241
11460.0,0.1233
11520.0,0.1224
11580.0,0.1216
11640.0,0.1207
11700.0,0.1199
11760.0,0.119
11820.0,0.1182
11880.0,0.1174
11940.0,0.1166
12000.0,0.1158
12060.0,0.115
12120.0,0.1142
12180.0,0.1134
12240.0,0.1126
12300.0,0.1118
12360.0,0.111
12420.0,0.1103
12480.0,0.1095
12540.0,0.1087
12600.0,0.108
12660.0,0.1072
12720.0,0.1065
12780.0,0.1058
12840.0,0.105
12900.0,0.1043
12960.0,0.1036
13020.0,0.1028
13080.0,0.1021
13140.0,0.1014
13200.0,0.1007
13260.0,0.1
13320.0,0.0993
13380.0,0.0986
13440.0,0.098
13500.0,0.0973
13560.0,0.0966
13620.0,0.0959
13680.0,0.0953
13740.0,0.0946
13800.0,0.0939
13860.0,0.0933
13920.0,0.0926
13980.0,0.092
14040.0,0.0914
14100.0,0.0907
14160.0,0.0901
14220.0,0.0895
14280.0,0.0889
14340.0,0.0882
14400.0,0.0876
14460.0,0.087
14520.0,0.0864
14580.0,0.0858
14640.0,0.0852
14700.0,0.0846
14760.0,0.084
14820.0,0.0835
14880.0,0.0829
14940.0,0.0823
15000.0,0.0817
15060.0,0.0812
15120.0,0.0806
15180.0,0.08
15240.0,0.0795
15300.0,0.0789
15360.0,0.0784
15420.0,0.0778
15480.0,0.0773
15540.0,0.0768
15600.0,0.0762
15660.0,0.0757
15720.0,0.0752
15780.0,0.0747
15840.0,0.0741
15900.0,0.0736
15960.0,0.0731
16020.0,0.0726
16080.0,0.0721
16140.0,0.0716
16200.0,0.0711
16260.0,0.0706
16320.0,0.0701
16380.0,0.0696
16440.0,0.0691
16500.0,0.0687
16560.0,0.0682
16620.0,0.0677
16680.0,0.0672
16740.0,0.0668
16800.0,0.0663
16860.0,0.0659
16920.0,0.0654
16980.0,0.0649
17040.0,0.0645
17100.0,0.064
17160.0,0.0636
17220.0,0.0632
17280.0,0.0627
17340.0,0.0623
17400.0,0.0619
17460.0,0.0614
17520.0,0.061
17580.0,0.0606
17640.0,0.0602
17700.0,0.0597
17760.0,0.0593
17820.0,0.0589
17880.0,0.0585
17940.0,0.0581
18000.0,0.0577
18060.0,0.0573
18120.0,0.0569
18180.0,0.0565
18240.0,0.0561
18300.0,0.0557
18360.0,0.0553
18420.0,0.0549
18480.0,0.0546
18540.0,0.0542
18600.0,0.0538
18660.0,0.0534
18720.0,0.0531
18780.0,0.0527
18840.0,0.0523
18900.0,0.052
18960.0,0.0516
19020.0,0.0512
19080.0,0.0509
19140.0,0.0505
19200.0,0.0502
19260.0,0.0498
19320.0,0.0495
19380.0,0.0492
19440.0,0.0488
19500.0,0.0485
19560.0,0.0481
19620.0,0.0478
19680.0,0.0475
19740.0,0.0471
19800.0,0.0468
19860.0,0.0465
19920.0,0.0462
19980.0,0.0458
20040.0,0.0455
20100.0,0.0452
20160.0,0.0449
20220.0,0.0446
20280.0,0.0443
20340.0,0.044
20400.0,0.0437
20460.0,0.0434
20520.0,0.0431
20580.0,0.0428
20640.0,0.0425
20700.0,0.0422
20760.0,0.0419
20820.0,0.0416
20880.0,0.0413
20940.0,0.041
21000.0,0.0407
21060.0,0.0404
21120.0,0.0402
21180.0,0.0399
21240.0,0.0396
21300.0,0.0393
21360.0,0.0391
21420.0,0.0388
21480.0,0.0385
21540.0,0.0383
21600.0,0.038
21660.0,0.0377
21720.0,0.0375
21780.0,0.0372
21840.0,0.0369
21900.0,0.0367
21960.0,0.0364
22020.0,0.0362
22080.0,0.0359
22140.0,0.0357
22200.0,0.0354
22260.0,0.0352
22320.0,0.0349
22380.0,0.0347
22440.0,0.0345
22500.0,0.0342
22560.0,0.034
22620.0,0.0337
22680.0,0.0335
22740.0,0.0333
22800.0,0.033
22860.0,0.0328
22920.0,0.0326
22980.0,0.0324
23040.0,0.0321
23100.0,0.0319
23160.0,0.0317
23220.0,0.0315
23280.0,0.0313
23340.0,0.031
23400.0,0.0308
23460.0,0.0306
23520.0,0.0304
23580.0,0.0302
23640.0,0.03
23700.0,0.0298
23760.0,0.0296
23820.0,0.0294
23880.0,0.0292
23940.0,0.029
24000.0,0.0287
24060.0,0.0285
24120.0,0.0284
24180.0,0.0282
24240.0,0.028
24300.0,0.0278
24360.0,0.0276
24420.0,0.0274
24480.0,0.0272
24540.0,0.027
24600.0,0.0268
24660.0,0.0266
24720.0,0.0264
24780.0,0.0263
24840.0,0.0261
24900.0,0.0259
24960.0,0.0257
25020.0,0.0255
25080.0,0.0254
25140.0,0.0252
25200.0,0.025
25260.0,0.0248
25320.0,0.0247
25380.0,0.0245
25440.0,0.0243
25500.0,0.0242
25560.0,0.024
25620.0,0.0238
25680.0,0.0237
25740.0,0.0235
25800.0,0.0233
25860.0,0.0232
25920.0,0.023
25980.0,0.0228
26040.0,0.0227
26100.0,0.0225
26160.0,0.0224
26220.0,0.0222
26280.0,0.0221
26340.0,0.0219
26400.0,0.0218
26460.0,0.0216
26520.0,0.0215
26580.0,0.0213
26640.0,0.0212
26700.0,0.021
26760.0,0.0209
26820.0,0.0207
26880.0,0.0206
26940.0,0.0204
27000.0,0.0203
27060.0,0.0202
27120.0,0.02
27180.0,0.0199
27240.0,0.0197
27300.0,0.0196
27360.0,0.0195
27420.0,0.0193
27480.0,0.0192
27540.0,0.0191
27600.0,0.0189
27660.0,0.0188
27720.0,0.0187
27780.0,0.0185
27840.0,0.0184
27900.0,0.0183
27960.0,0.0182
28020.0,0.018
28080.0,0.0179
28140.0,0.0178
28200.0,0.0177
28260.0,0.0175
28320.0,0.0174
28380.0,0.0173
28440.0,0.0172
28500.0,0.0171
28560.0,0.0169
28620.0,0.0168
28680.0,0.0167
28740.0,0.0166
28800.0,0.0165
28860.0,0.0164
28920.0,0.0162
28980.0,0.0161
29040.0,0.016
29100.0,0.0159
29160.0,0.0158
29220.0,0.0157
29280.0,0.0156
29340.0,0.0155
29400.0,0.0154
29460.0,0.0153
29520.0,0.0151
29580.0,0.015
29640.0,0.0149
29700.0,0.0148
29760.0,0.0147
29820.0,0.0146
29880.0,0.0145
29940.0,0.0144
30000.0,0.0143
30060.0,0.0142
30120.0,0.0141
30180.0,0.014
30240.0,0.0139
30300.0,0.0138
30360.0,0.0137
30420.0,0.0136
30480.0,0.0135
30540.0,0.0135
30600.0,0.0134
30660.0,0.0133
30720.0,0.0132
30780.0,0.0131
30840.0,0.013
30900.0,0.0129
30960.0,0.0128
31020.0,0.0127
31080.0,0.0126
31140.0,0.0126
31200.0,0.0125
31260.0,0.0124
31320.0,0.0123
31380.0,0.0122
31440.0,0.0121
31500.0,0.012
31560.0,0.012
31620.0,0.0119
31680.0,0.0118
31740.0,0.0117
31800.0,0.0116
31860.0,0.0115
31920.0,0.0115
31980.0,0.0114
32040.0,0.0113
32100.0,0.0112
32160.0,0.0111
32220.0,0.0111
32280.0,0.011
32340.0,0.0109
32400.0,0.0108
32460.0,0.0108
32520.0,0.0107
32580.0,0.0106
32640.0,0.0105
32700.0,0.0105
32760.0,0.0104
32820.0,0.0103
32880.0,0.0103
32940.0,0.0102
33000.0,0.0101
33060.0,0.01
33120.0,0.01
33180.0,0.0099
33240.0,0.0098
33300.0,0.0098
33360.0,0.0097
33420.0,0.0096
33480.0,0.0096
33540.0,0.0095
33600.0,0.0094
33660.0,0.0094
33720.0,0.0093
33780.0,0.0092
33840.0,0.0092
33900.0,0.0091
33960.0,0.009
34020.0,0.009
34080.0,0.0089
34140.0,0.0089
34200.0,0.0088
34260.0,0.0087
34320.0,0.0087
34380.0,0.0086
34440.0,0.0086
34500.0,0.0085
34560.0,0.0084
34620.0,0.0084
34680.0,0.0083
34740.0,0.0083
34800.0,0.0082
34860.0,0.0081
34920.0,0.0081
34980.0,0.008
35040.0,0.008
35100.0,0.0079
35160.0,0.0079
35220.0,0.0078
35280.0,0.0078
35340.0,0.0077
35400.0,0.0077
35460.0,0.0076
35520.0,0.0075
35580.0,0.0075
35640.0,0.0074
35700.0,0.0074
35760.0,0.0073
35820.0,0.0073
35880.0,0.0072
35940.0,0.0072
36000.0,0.0071
36060.0,0.0071
36120.0,0.007
36180.0,0.007
36240.0,0.0069
36300.0,0.0069
36360.0,0.0068
36420.0,0.0068
36480.0,0.0068
36540.0,0.0067
36600.0,0.0067
36660.0,0.0066
36720.0,0.0066
36780.0,0.0065
36840.0,0.0065
36900.0,0.0064
36960.0,0.0064
37020.0,0.0063
37080.0,0.0063
37140.0,0.0063
37200.0,0.0062
37260.0,0.0062
37320.0,0.0061
37380.0,0.0061
37440.0,0.006
37500.0,0.006
37560.0,0.006
37620.0,0.0059
37680.0,0.0059
37740.0,0.0058
37800.0,0.0058
37860.0,0.0058
37920.0,0.0057
37980.0,0.0057
38040.0,0.0056
38100.0,0.0056
38160.0,0.0056
38220.0,0.0055
38280.0,0.0055
38340.0,0.0054
38400.0,0.0054
38460.0,0.0054
38520.0,0.0053
38580.0,0.0053
38640.0,0.0053
38700.0,0.0052
38760.0,0.0052
38820.0,0.0051
38880.0,0.0051
38940.0,0.0051
39000.0,0.005
39060.0,0.005
39120.0,0.005
39180.0,0.0049
39240.0,0.0049
39300.0,0.0049
39360.0,0.0048
39420.0,0.0048
39480.0,0.0048
39540.0,0.0047
39600.0,0.0047
39660.0,0.0047
39720.0,0.0046
39780.0,0.0046
39840.0,0.0046
39900.0,0.0045
39960.0,0.0045
40020.0,0.0045
40080.0,0.0044
40140.0,0.0044
40200.0,0.0044
40260.0,0.0044
40320.0,0.0043
40380.0,0.0043
40440.0,0.0043
40500.0,0.0042
40560.0,0.0042
40620.0,0.0042
40680.0,0.0041
40740.0,0.0041
40800.0,0.0041
40860.0,0.0041
40920.0,0.004
40980.0,0.004
41040.0,0.004
41100.0,0.0039
41160.0,0.0039
41220.0,0.0039
41280.0,0.0039
41340.0,0.0038
41400.0,0.0038
41460.0,0.0038
41520.0,0.0038
41580.0,0.0037
41640.0,0.0037
41700.0,0.0037
41760.0,0.0037
41820.0,0.0036
41880.0,0.0036
41940.0,0.0036
42000.0,0.0036
42060.0,0.0035
42120.0,0.0035
42180.0,0.0035
42240.0,0.0035
42300.0,0.0034
42360.0,0.0034
42420.0,0.0034
42480.0,0.0034
42540.0,0.0033
42600.0,0.0033
42660.0,0.0033
42720.0,0.0033
42780.0,0.0032
42840.0,0.0032
42900.0,0.0032
42960.0,0.0032
43020.0,0.0032
43080.0,0.0031
43140.0,0.0031
43200.0,0.0031
43260.0,0.0031
43320.0,0.0031
43380.0,0.003
43440.0,0.003
43500.0,0.003
43560.0,0.003
43620.0,0.0029
43680.0,0.0029
43740.0,0.0029
43800.0,0.0029
43860.0,0.0029
43920.0,0.0028
43980.0,0.0028
44040.0,0.0028
44100.0,0.0028
44160.0,0.0028
44220.0,0.0027
44280.0,0.0027
44340.0,0.0027
44400.0,0.0027
44460.0,0.0027
44520.0,0.0027
44580.0,0.0026
44640.0,0.0026
44700.0,0.0026
44760.0,0.0026
44820.0,0.0026
44880.0,0.0025
44940.0,0.0025
45000.0,0.0025
45060.0,0.0025
45120.0,0.0025
45180.0,0.0025
45240.0,0.0024
45300.0,0.0024
45360.0,0.0024
45420.0,0.0024
45480.0,0.0024
45540.0,0.0024
45600.0,0.0023
45660.0,0.0023
45720.0,0.0023
45780.0,0.0023
45840.0,0.0023
45900.0,0.0023
45960.0,0.0022
46020.0,0.0022
46080.0,0.0022
46140.0,0.0022
46200.0,0.0022
46260.0,0.0022
46320.0,0.0022
46380.0,0.0021
46440.0,0.0021
46500.0,0.0021
46560.0,0.0021
46620.0,0.0021
46680.0,0.0021
46740.0,0.0021
46800.0,0.002
46860.0,0.002
46920.0,0.002
46980.0,0.002
47040.0,0.002
47100.0,0.002
47160.0,0.002
47220.0,0.0019
47280.0,0.0019
47340.0,0.0019
47400.0,0.0019
47460.0,0.0019
47520.0,0.0019
47580.0,0.0019
47640.0,0.0018
47700.0,0.0018
47760.0,0.0018
47820.0,0.0018
47880.0,0.0018
47940.0,0.0018
48000.0,0.0018
48060.0,0.0018
48120.0,0.0017
48180.0,0.0017
48240.0,0.0017
48300.0,0.0017
48360.0,0.0017
48420.0,0.0017
48480.0,0.0017
48540.0,0.0017
48600.0,0.0017
48660.0,0.0016
48720.0,0.0016
48780.0,0.0016
48840.0,0.0016
48900.0,0.0016
48960.0,0.0016
49020.0,0.0016
49080.0,0.0016
49140.0,0.0016
49200.0,0.0015
49260.0,0.0015
49320.0,0.0015
49380.0,0.0015
49440.0,0.0015
49500.0,0.0015
49560.0,0.0015
49620.0,0.0015
49680.0,0.0015
49740.0,0.0014
49800.0,0.0014
49860.0,0.0014
49920.0,0.0014
49980.0,0.0014
50040.0,0.0014
50100.0,0.0014
50160.0,0.0014
50220.0,0.0014
50280.0,0.0014
50340.0,0.0014
50640.0,0.0013
