# Synthetic flood velocity hydrograph — case 029
# type=prolonged  V_peak=0.192 m/s  lead_ratio=0.177  alpha_v=3.279  recession_ratio_v=4.283
# time (min), velocity (m/s)
10560.0,0.0306
10620.0,0.0301
10680.0,0.0296
10740.0,0.0292
10800.0,0.0287
10860.0,0.0282
10920.0,0.0277
10980.0,0.0273
11040.0,0.0268
11100.0,0.0264
11160.0,0.026
11220.0,0.0255
11280.0,0.0251
11340.0,0.0247
11400.0,0.0243
11460.0,0.0239
11520.0,0.0235
11580.0,0.0231
11640.0,0.0227
11700.0,0.0224
11760.0,0.022
11820.0,0.0216
11880.0,0.0213
11940.0,0.0209
12000.0,0.0206
12060.0,0.0203
12120.0,0.0199
12180.0,0.0196
12240.0,0.0193
12300.0,0.019
12360.0,0.0187
12420.0,0.0183
12480.0,0.018
12540.0,0.0177
12600.0,0.0175
12660.0,0.0172
12720.0,0.0169
12780.0,0.0166
12840.0,0.0163
12900.0,0.0161
12960.0,0.0158
13020.0,0.0156
13080.0,0.0153
13140.0,0.015
13200.0,0.0148
13260.0,0.0146
13320.0,0.0143
13380.0,0.0141
13440.0,0.0139
13500.0,0.0136
13560.0,0.0134
13620.0,0.0132
13680.0,0.013
13740.0,0.0128
13800.0,0.0125
13860.0,0.0123
13920.0,0.0121
13980.0,0.0119
14040.0,0.0117
14100.0,0.0115
14160.0,0.0114
14220.0,0.0112
14280.0,0.011
14340.0,0.0108
14400.0,0.0106
14460.0,0.0105
14520.0,0.0103
14580.0,0.0101
14640.0,0.0099
14700.0,0.0098
14760.0,0.0096
14820.0,0.0095
14880.0,0.0093
14940.0,0.0092
15000.0,0.009
15060.0,0.0089
15120.0,0.0087
15180.0,0.0086
15240.0,0.0084
15300.0,0.0083
15360.0,0.0082
15420.0,0.008
15480.0,0.0079
15540.0,0.0078
15600.0,0.0076
15660.0,0.0075
15720.0,0.0074
15780.0,0.0073
15840.0,0.0071
15900.0,0.007
15960.0,0.0069
16020.0,0.0068
16080.0,0.0067
16140.0,0.0066
16200.0,0.0065
16260.0,0.0064
16320.0,0.0063
16380.0,0.0062
16440.0,0.0061
16500.0,0.006
16560.0,0.0059
16620.0,0.0058
16680.0,0.0057
16740.0,0.0056
16800.0,0.0055
16860.0,0.0054
16920.0,0.0053
16980.0,0.0052
17040.0,0.0051
17100.0,0.0051
17160.0,0.005
17220.0,0.0049
17280.0,0.0048
17340.0,0.0047
17400.0,0.0046
17460.0,0.0046
17520.0,0.0045
17580.0,0.0044
17640.0,0.0044
17700.0,0.0043
17760.0,0.0042
17820.0,0.0041
17880.0,0.0041
17940.0,0.004
18000.0,0.0039
18060.0,0.0039
18120.0,0.0038
18180.0,0.0038
18240.0,0.0037
18300.0,0.0036
18360.0,0.0036
18420.0,0.0035
18480.0,0.0035
18540.0,0.0034
18600.0,0.0033
18660.0,0.0033
18720.0,0.0032
18780.0,0.0032
18840.0,0.0031
18900.0,0.0031
18960.0,0.003
19020.0,0.003
19080.0,0.0029
19140.0,0.0029
19200.0,0.0028
19260.0,0.0028
19320.0,0.0027
19380.0,0.0027
19440.0,0.0026
19500.0,0.0026
19560.0,0.0026
19620.0,0.0025
19680.0,0.0025
19740.0,0.0024
19800.0,0.0024
19860.0,0.0024
19920.0,0.0023
19980.0,0.0023
20040.0,0.0022
20100.0,0.0022
20160.0,0.0022
20220.0,0.0021
20280.0,0.0021
20340.0,0.0021
20400.0,0.002
20460.0,0.002
20520.0,0.002
20580.0,0.0019
20640.0,0.0019
20700.0,0.0019
20760.0,0.0018
20820.0,0.0018
20880.0,0.0018
20940.0,0.0018
21000.0,0.0017
21060.0,0.0017
21120.0,0.0017
21180.0,0.0016
21240.0,0.0016
21300.0,0.0016
21360.0,0.0016
21420.0,0.0015
21480.0,0.0015
21540.0,0.0015
21600.0,0.0015
21660.0,0.0014
21720.0,0.0014
21780.0,0.0014
21840.0,0.0014
21900.0,0.0013
21960.0,0.0013
22020.0,0.0013
22080.0,0.0013
22140.0,0.0013
22200.0,0.0012
22260.0,0.0012
22320.0,0.0012
22380.0,0.0012
22440.0,0.0012
22500.0,0.0011
22560.0,0.0011
22620.0,0.0011
22680.0,0.0011
22740.0,0.0011
22800.0,0.001
22860.0,0.001
22920.0,0.001
22980.0,0.001
23040.0,0.001
23100.0,0.001
23160.0,0.001
23220.0,0.0009
23280.0,0.0009
23340.0,0.0009
23400.0,0.0009
23460.0,0.0009
23520.0,0.0009
23580.0,0.0008
23640.0,0.0008
23700.0,0.0008
23760.0,0.0008
23820.0,0.0008
23880.0,0.0008
23940.0,0.0008
24000.0,0.0008
24060.0,0.0007
24120.0,0.0007
24180.0,0.0007
24240.0,0.0007
24300.0,0.0007
24360.0,0.0007
24420.0,0.0007
24480.0,0.0007
24540.0,0.0006
24600.0,0.0006
24660.0,0.0006
24720.0,0.0006
24780.0,0.0006
24840.0,0.0006
24900.0,0.0006
25200.0,0.0005
