replicate_id,u_membrane:1,h_star_1_membrane:1,peak_h_in_m,peak_h_basement_m,peak_h_sump_m,peak_h_ext_m,total_volume_in_m3
89,0.5010447751033635,0.5001309604380563,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
90,0.15231210271316842,0.451218344813722,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
91,0.696320375077736,0.5263638784379332,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
92,0.4461562755740307,0.49327668285320864,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
93,0.3810212260964825,0.48508693416084503,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
94,0.3015120891478765,0.4746617503679801,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
95,0.6302825931188885,0.5169097465435464,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
96,0.3618126105533904,0.482628064168157,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
97,0.087649919316101,0.43662344472192743,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
98,0.11800590212051532,0.4441252739917106,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
99,0.9618976645495145,0.5970032789198942,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
100,0.908580690707607,0.5712429854480019,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
101,0.6997071338107496,0.5268753204309778,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
102,0.2658699614595196,0.46968998834507597,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
103,0.9691763773477239,0.6027427815184849,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
104,0.7787509039657946,0.5399120444780325,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
105,0.7168901891589956,0.5295199753774499,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
106,0.44936150214378867,0.49367659213049414,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
107,0.272241561845159,0.4705975805957911,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
108,0.0963909621534993,0.4389426446446824,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
109,0.9026023965438417,0.5692162662902401,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
110,0.45577628983361107,0.494476712525926,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
111,0.20236336479523032,0.46002791569683665,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
112,0.3059566241506525,0.4752655339549196,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
113,0.579219568941896,0.5100954339152223,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
114,0.1767727829392317,0.45569999995074456,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
115,0.8566142840923755,0.5562018084646377,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
116,0.7585195298352101,0.5363371220746539,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
117,0.7194629559509368,0.5299235679047808,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
118,0.4320930397751037,0.4915203318127349,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
119,0.6273088407024432,0.5165032129414399,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
120,0.5840979689127356,0.5107329929296903,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
121,0.64984660155482,0.5196204982039635,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
122,0.08444432113988909,0.43573302989443763,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
123,0.41580740217060963,0.48948068388571786,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
124,0.04161417386189248,0.42047402177116827,0.1397861138906909,0.0,0.0,0.5,6.989298487334546
125,0.49399081924451893,0.49924739937536855,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
126,0.3298612123327853,0.47846279536294495,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
127,0.1445241888660469,0.44970281146457297,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
128,0.10340296772255164,0.4407017705024691,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
129,0.587644572177712,0.5111980594348952,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
130,0.1705929685368861,0.4546035121001846,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
131,0.9251201183767972,0.5774640292664986,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
132,0.581061139700395,0.5103358232381169,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
133,0.34686980453483707,0.480693366579596,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
134,0.5909154914814168,0.5116281837062233,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
135,0.022803871029697498,0.4094060836234966,0.16655076256968618,0.0,0.0,0.5,8.327530921284309
136,0.9585592132414453,0.5946831120164626,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
137,0.48230343694290023,0.49778625205590227,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
138,0.7827352272502862,0.5406404821967103,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
139,0.08272999992243857,0.4352471709988111,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
140,0.48665833083816035,0.4983303518795333,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
141,0.4907069943545209,0.49883654484481393,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
142,0.9378264549749828,0.5830576930176542,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
143,0.5717280523760754,0.5091209624554076,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
144,0.4734894010569538,0.4966859715410966,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
145,0.2669756630918936,0.4698481403284951,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
146,0.3315689973425522,0.4786882821226202,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
147,0.5206724024715378,0.5025987924037487,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
148,0.4389114603050467,0.492372298870847,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
149,0.021612079880330426,0.40848465670652956,0.16655076256968618,0.0,0.0,0.5,8.327530921284309
150,0.8262919241943578,0.5492586113100175,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
151,0.8961607718397667,0.5671396544404792,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
152,0.14024908899861077,0.44884966430241535,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
153,0.5540361435390494,0.506839626668534,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
154,0.10857574113544355,0.44194891457178515,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
155,0.6722400930398117,0.5228103705873675,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
156,0.2812337838390083,0.4718636539943135,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
157,0.6594226346919018,0.5209723081828066,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
158,0.7269946142868826,0.5311173326643756,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
159,0.768647491917657,0.5381019786551706,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
160,0.10774094595589656,0.44175035730811124,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
161,0.9160118451376079,0.573915200853446,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
162,0.23021399089488082,0.46442211463581157,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
163,0.03741255617617978,0.4184069864574386,0.1397861138906909,0.0,0.0,0.5,6.989298487334546
164,0.5548524693914834,0.5069443247086186,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
165,0.37092228386243875,0.4837977434801177,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
166,0.8297897431324132,0.5500128099354757,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
167,0.8082514720643018,0.5455285789810719,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
168,0.31713889282271535,0.47677116980332296,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
169,0.952899395069745,0.5910922998879214,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
170,0.2909178381401186,0.47320919497038105,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
171,0.5150571292317145,0.501891146999504,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
172,0.25596509056760275,0.46826041378346694,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
173,0.9360435700489633,0.5822189100060365,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
174,0.16460781758201815,0.4535196504717347,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
175,0.04491061939232899,0.4219867668811577,0.1397861138906909,0.0,0.0,0.5,6.989298487334546
176,0.43509706000303794,0.49189580059200594,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
177,0.992375564055837,0.6373057211878648,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
178,0.891677266254914,0.5657531384846346,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
179,0.7486080194569492,0.5346539313879869,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
180,0.8907924908785249,0.5654848262473336,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
181,0.8934466396978632,0.5662948664127392,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
182,0.5188583603864491,0.5023700252279343,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
183,0.315929051830793,0.4766091576324297,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
184,0.772012432110988,0.5386991046697366,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
185,0.6616612631677611,0.521290895235026,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
186,0.37365772887371007,0.4841476792585098,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
187,0.09446666806151527,0.43844482878364555,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
188,0.746789611349026,0.5343495522065548,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
189,0.2624605159228647,0.46920054745703305,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
190,0.9368131505337792,0.5825785591523005,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
191,0.24097057500568475,0.4660485010474981,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
192,0.12275793241148603,0.4451792904988458,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
193,0.8311126721249061,0.5503009158977533,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
194,0.15328431662449404,0.45140423193361073,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
195,0.1792683081577391,0.45613662772426417,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
196,0.5993827915208435,0.5127472758863834,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
197,0.8745620408374645,0.5608371305044246,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
198,0.19643466571457324,0.4590529482927965,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
199,0.31032367290009477,0.47585576258964407,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
200,0.7774048382411776,0.5396678699437043,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
201,0.9718264260609674,0.605129331074846,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
202,0.5007411862023423,0.5000929025978422,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
203,0.14389750255125078,0.4495787246639556,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
204,0.013936287708201545,0.4012965090529152,0.16655076256968618,0.0,0.0,0.5,8.327530921284309
205,0.22965602999885526,0.46433677023713504,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
206,0.13182221778652103,0.44711964857260555,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
207,0.6776586736128575,0.5235980243119049,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
208,0.12183250462853112,0.4449761137018705,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
209,0.506329931620633,0.5007940023426978,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
210,0.6942624356428865,0.526054590719065,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
211,0.5811166092209024,0.5103430692762941,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
212,0.19977565166005762,0.45960425901393953,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
213,0.8041245261822627,0.5447095579280161,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
214,0.7154071296158017,0.5292882657912081,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
215,0.7389840039155418,0.5330577288859728,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
216,0.13105775155731325,0.44695932595483995,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
217,0.12375380365034461,0.4453968394216299,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
218,0.9275625510065076,0.5784751765418011,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
219,0.39757819382494064,0.4871860246973249,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
220,0.30094869178093975,0.474584984870267,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
221,0.4885840453515333,0.49857107267527734,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
222,0.6628642127635824,0.521462507185514,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
223,0.9556232570469699,0.5927715632318165,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
224,0.286446226882055,0.47259010252830674,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
225,0.9248084293120271,0.577336938234539,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
226,0.024859491386256316,0.41090856499067424,0.16655076256968618,0.0,0.0,0.5,8.327530921284309
227,0.5551980423268247,0.5069886617154662,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
228,0.6339751116810851,0.5174164761077691,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
229,0.1058974037507533,0.44130822785011764,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
230,0.14033959706391264,0.4488678905666143,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
231,0.41911431931630383,0.48989550840578006,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
232,0.9662319121431817,0.6002924851283976,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
233,0.5960425532343728,0.5123048107838934,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
234,0.9330232216002112,0.5808411415389673,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
235,0.8043609156129707,0.5447561528136015,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
236,0.4673816015552915,0.49592402883112796,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
237,0.7847634492521874,0.5410146358124681,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
238,0.017836783976987736,0.40526664090471426,0.16655076256968618,0.0,0.0,0.5,8.327530921284309
239,0.10914399676573494,0.4420834982986957,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
240,0.8294286148827363,0.5499344395448559,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
241,0.7968170883251617,0.5432875260475071,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
242,0.2326407419664337,0.4647921489109239,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
243,0.5307695905990535,0.503875167486304,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
244,0.6060158207000109,0.5136299541187641,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
245,0.8677389537760112,0.5590197198028365,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
246,0.6031071573387257,0.5132422147520117,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
247,0.4125715692736803,0.48907439282910886,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
248,0.3741840434071827,0.48421494381724994,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
249,0.4258820863735099,0.49074336058028756,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
250,0.6519310255799742,0.5199132695673797,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
251,0.8674906317523249,0.5589549219643363,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
252,0.45389688207629975,0.49424231707660227,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
253,0.24783956295135812,0.46706932499126275,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
254,0.23666236299758114,0.46540132452998584,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
255,0.7460142802434464,0.5342201737805647,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
256,0.8165687634239104,0.547216598287466,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
257,0.10527807985412496,0.4411585512205349,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
258,0.06655885695517816,0.43027135870682987,0.1397861138906909,0.0,0.0,0.5,6.989298487334546
259,0.5944336637564518,0.5120921579683348,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
260,0.14617324419269828,0.45002777255710086,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
261,0.8246641904563413,0.5489112849332578,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
262,0.31033467392407443,0.4758572457490392,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
263,0.14387193297114265,0.4495736547659131,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
264,0.9209704724874502,0.5758061491456808,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
265,0.16553172273527816,0.4536884326689254,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
266,0.28472008233793555,0.4723501148770295,0.04914746044054915,0.0,0.0,0.5,2.457365814827458
267,0.15361339519205863,0.4514669919080029,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
268,0.11549006366535497,0.443556109025096,0.11099713874695413,0.0,0.0,0.5,5.5498497301477085
269,0.021148016336440034,0.408114811959489,0.16655076256968618,0.0,0.0,0.5,8.327530921284309
270,0.05539540916426011,0.4262999598426267,0.1397861138906909,0.0,0.0,0.5,6.989298487334546
271,0.1746414709358527,0.45532433668646694,0.08057464579912538,0.0,0.0,0.5,4.028725082756269
272,0.05338193262717539,0.4255221519879548,0.1397861138906909,0.0,0.0,0.5,6.989298487334546
273,0.5911438161109712,0.5116582525301953,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
274,0.6807145267995064,0.5240451671774848,0.00013291917224786008,0.0,0.0,0.5,0.006638751412392997
275,0.39363045683202824,0.4866869885177103,0.0167385670800224,0.0,0.0,0.5,0.8369211468011202
