# Synthetic flood velocity hydrograph — case 091
# type=prolonged  V_peak=0.991 m/s  lead_ratio=0.158  alpha_v=2.154  recession_ratio_v=4.733
# time (min), velocity (m/s)
24960.0,0.0269
25020.0,0.0266
25080.0,0.0263
25140.0,0.0261
25200.0,0.0258
25260.0,0.0255
25320.0,0.0252
25380.0,0.0249
25440.0,0.0247
25500.0,0.0244
25560.0,0.0241
25620.0,0.0239
25680.0,0.0236
25740.0,0.0233
25800.0,0.0231
25860.0,0.0228
25920.0,0.0226
25980.0,0.0223
26040.0,0.0221
26100.0,0.0219
26160.0,0.0216
26220.0,0.0214
26280.0,0.0211
26340.0,0.0209
26400.0,0.0207
26460.0,0.0205
26520.0,0.0202
26580.0,0.02
26640.0,0.0198
26700.0,0.0196
26760.0,0.0194
26820.0,0.0191
26880.0,0.0189
26940.0,0.0187
27000.0,0.0185
27060.0,0.0183
27120.0,0.0181
27180.0,0.0179
27240.0,0.0177
27300.0,0.0175
27360.0,0.0173
27420.0,0.0172
27480.0,0.017
27540.0,0.0168
27600.0,0.0166
27660.0,0.0164
27720.0,0.0162
27780.0,0.0161
27840.0,0.0159
27900.0,0.0157
27960.0,0.0155
28020.0,0.0154
28080.0,0.0152
28140.0,0.015
28200.0,0.0149
28260.0,0.0147
28320.0,0.0145
28380.0,0.0144
28440.0,0.0142
28500.0,0.0141
28560.0,0.0139
28620.0,0.0138
28680.0,0.0136
28740.0,0.0135
28800.0,0.0133
28860.0,0.0132
28920.0,0.013
28980.0,0.0129
29040.0,0.0127
29100.0,0.0126
29160.0,0.0125
29220.0,0.0123
29280.0,0.0122
29340.0,0.0121
29400.0,0.0119
29460.0,0.0118
29520.0,0.0117
29580.0,0.0115
29640.0,0.0114
29700.0,0.0113
29760.0,0.0112
29820.0,0.011
29880.0,0.0109
29940.0,0.0108
30000.0,0.0107
30060.0,0.0106
30120.0,0.0105
30180.0,0.0103
30240.0,0.0102
30300.0,0.0101
30360.0,0.01
30420.0,0.0099
30480.0,0.0098
30540.0,0.0097
30600.0,0.0096
30660.0,0.0095
30720.0,0.0094
30780.0,0.0093
30840.0,0.0092
30900.0,0.0091
30960.0,0.009
31020.0,0.0089
31080.0,0.0088
31140.0,0.0087
31200.0,0.0086
31260.0,0.0085
31320.0,0.0084
31380.0,0.0083
31440.0,0.0082
31500.0,0.0081
31560.0,0.008
31620.0,0.0079
31680.0,0.0079
31740.0,0.0078
31800.0,0.0077
31860.0,0.0076
31920.0,0.0075
31980.0,0.0074
32040.0,0.0074
32100.0,0.0073
32160.0,0.0072
32460.0,0.0068
