# Synthetic flood velocity hydrograph — case 084
# type=prolonged  V_peak=0.237 m/s  lead_ratio=0.067  alpha_v=2.741  recession_ratio_v=5.189
# time (min), velocity (m/s)
9840.0,0.0446
9900.0,0.0439
9960.0,0.0432
10020.0,0.0426
10080.0,0.0419
10140.0,0.0413
10200.0,0.0406
10260.0,0.04
10320.0,0.0394
10380.0,0.0388
10440.0,0.0382
10500.0,0.0376
10560.0,0.037
10620.0,0.0364
10680.0,0.0359
10740.0,0.0353
10800.0,0.0348
10860.0,0.0342
10920.0,0.0337
10980.0,0.0332
11040.0,0.0327
11100.0,0.0322
11160.0,0.0317
11220.0,0.0312
11280.0,0.0307
11340.0,0.0302
11400.0,0.0297
11460.0,0.0293
11520.0,0.0288
11580.0,0.0284
11640.0,0.0279
11700.0,0.0275
11760.0,0.0271
11820.0,0.0267
11880.0,0.0263
11940.0,0.0259
12000.0,0.0255
12060.0,0.0251
12120.0,0.0247
12180.0,0.0243
12240.0,0.0239
12300.0,0.0235
12360.0,0.0232
12420.0,0.0228
12480.0,0.0225
12540.0,0.0221
12600.0,0.0218
12660.0,0.0214
12720.0,0.0211
12780.0,0.0208
12840.0,0.0205
12900.0,0.0201
12960.0,0.0198
13020.0,0.0195
13080.0,0.0192
13140.0,0.0189
13200.0,0.0186
13260.0,0.0183
13320.0,0.0181
13380.0,0.0178
13440.0,0.0175
13500.0,0.0172
13560.0,0.017
13620.0,0.0167
13680.0,0.0164
13740.0,0.0162
13800.0,0.0159
13860.0,0.0157
13920.0,0.0155
13980.0,0.0152
14040.0,0.015
14100.0,0.0147
14160.0,0.0145
14220.0,0.0143
14280.0,0.0141
14340.0,0.0139
14400.0,0.0136
14460.0,0.0134
14520.0,0.0132
14580.0,0.013
14640.0,0.0128
14700.0,0.0126
14760.0,0.0124
14820.0,0.0122
14880.0,0.012
14940.0,0.0119
15000.0,0.0117
15060.0,0.0115
15120.0,0.0113
15180.0,0.0111
15240.0,0.011
15300.0,0.0108
15360.0,0.0106
15420.0,0.0105
15480.0,0.0103
15540.0,0.0101
15600.0,0.01
15660.0,0.0098
15720.0,0.0097
15780.0,0.0095
15840.0,0.0094
15900.0,0.0092
15960.0,0.0091
16020.0,0.009
16080.0,0.0088
16140.0,0.0087
16200.0,0.0085
16260.0,0.0084
16320.0,0.0083
16380.0,0.0082
16440.0,0.008
16500.0,0.0079
16560.0,0.0078
16620.0,0.0077
16680.0,0.0075
16740.0,0.0074
16800.0,0.0073
16860.0,0.0072
16920.0,0.0071
16980.0,0.007
17040.0,0.0069
17100.0,0.0068
17160.0,0.0067
17220.0,0.0066
17280.0,0.0065
17340.0,0.0064
17400.0,0.0063
17460.0,0.0062
17520.0,0.0061
17580.0,0.006
17640.0,0.0059
17700.0,0.0058
17760.0,0.0057
17820.0,0.0056
17880.0,0.0055
17940.0,0.0054
18000.0,0.0054
18060.0,0.0053
18120.0,0.0052
18180.0,0.0051
18240.0,0.005
18300.0,0.005
18360.0,0.0049
18420.0,0.0048
18480.0,0.0047
18540.0,0.0047
18600.0,0.0046
18660.0,0.0045
18720.0,0.0044
18780.0,0.0044
18840.0,0.0043
18900.0,0.0042
18960.0,0.0042
19020.0,0.0041
19080.0,0.004
19140.0,0.004
19200.0,0.0039
19260.0,0.0039
19320.0,0.0038
19380.0,0.0037
19440.0,0.0037
19500.0,0.0036
19560.0,0.0036
19620.0,0.0035
19680.0,0.0035
19740.0,0.0034
19800.0,0.0034
19860.0,0.0033
19920.0,0.0032
19980.0,0.0032
20040.0,0.0031
20100.0,0.0031
20160.0,0.0031
20220.0,0.003
20280.0,0.003
20340.0,0.0029
20400.0,0.0029
20460.0,0.0028
20520.0,0.0028
20580.0,0.0027
20640.0,0.0027
20940.0,0.0025
