# Synthetic flood velocity hydrograph — case 100
# type=prolonged  V_peak=0.821 m/s  lead_ratio=0.075  alpha_v=1.535  recession_ratio_v=5.684
# time (min), velocity (m/s)
6420.0,0.5113
6480.0,0.5052
6540.0,0.4991
6600.0,0.4932
6660.0,0.4873
6720.0,0.4815
6780.0,0.4757
6840.0,0.4701
6900.0,0.4645
6960.0,0.4589
7020.0,0.4535
7080.0,0.448
7140.0,0.4427
7200.0,0.4374
7260.0,0.4322
7320.0,0.4271
7380.0,0.422
7440.0,0.4169
7500.0,0.412
7560.0,0.407
7620.0,0.4022
7680.0,0.3974
7740.0,0.3926
7800.0,0.388
7860.0,0.3833
7920.0,0.3788
7980.0,0.3742
8040.0,0.3698
8100.0,0.3654
8160.0,0.361
8220.0,0.3567
8280.0,0.3525
8340.0,0.3483
8400.0,0.3441
8460.0,0.34
8520.0,0.3359
8580.0,0.3319
8640.0,0.328
8700.0,0.3241
8760.0,0.3202
8820.0,0.3164
8880.0,0.3126
8940.0,0.3089
9000.0,0.3052
9060.0,0.3016
9120.0,0.298
9180.0,0.2944
9240.0,0.2909
9300.0,0.2874
9360.0,0.284
9420.0,0.2806
9480.0,0.2773
9540.0,0.274
9600.0,0.2707
9660.0,0.2675
9720.0,0.2643
9780.0,0.2611
9840.0,0.258
9900.0,0.2549
9960.0,0.2519
10020.0,0.2489
10080.0,0.2459
10140.0,0.243
10200.0,0.2401
10260.0,0.2372
10320.0,0.2344
10380.0,0.2316
10440.0,0.2288
10500.0,0.2261
10560.0,0.2234
10620.0,0.2207
10680.0,0.2181
10740.0,0.2155
10800.0,0.2129
10860.0,0.2104
10920.0,0.2079
10980.0,0.2054
11040.0,0.203
11100.0,0.2005
11160.0,0.1981
11220.0,0.1958
11280.0,0.1934
11340.0,0.1911
11400.0,0.1889
11460.0,0.1866
11520.0,0.1844
11580.0,0.1822
11640.0,0.18
11700.0,0.1779
11760.0,0.1757
11820.0,0.1736
11880.0,0.1716
11940.0,0.1695
12000.0,0.1675
12060.0,0.1655
12120.0,0.1635
12180.0,0.1616
12240.0,0.1597
12300.0,0.1578
12360.0,0.1559
12420.0,0.154
12480.0,0.1522
12540.0,0.1504
12600.0,0.1486
12660.0,0.1468
12720.0,0.145
12780.0,0.1433
12840.0,0.1416
12900.0,0.1399
12960.0,0.1382
13020.0,0.1366
13080.0,0.135
13140.0,0.1334
13200.0,0.1318
13260.0,0.1302
13320.0,0.1286
13380.0,0.1271
13440.0,0.1256
13500.0,0.1241
13560.0,0.1226
13620.0,0.1212
13680.0,0.1197
13740.0,0.1183
13800.0,0.1169
13860.0,0.1155
13920.0,0.1141
13980.0,0.1127
14040.0,0.1114
14100.0,0.1101
14160.0,0.1088
14220.0,0.1075
14280.0,0.1062
14340.0,0.1049
14400.0,0.1037
14460.0,0.1024
14520.0,0.1012
14580.0,0.1
14640.0,0.0988
14700.0,0.0976
14760.0,0.0965
14820.0,0.0953
14880.0,0.0942
14940.0,0.093
15000.0,0.0919
15060.0,0.0908
15120.0,0.0898
15180.0,0.0887
15240.0,0.0876
15300.0,0.0866
15360.0,0.0856
15420.0,0.0845
15480.0,0.0835
15540.0,0.0825
15600.0,0.0815
15660.0,0.0806
15720.0,0.0796
15780.0,0.0787
15840.0,0.0777
15900.0,0.0768
15960.0,0.0759
16020.0,0.075
16080.0,0.0741
16140.0,0.0732
16200.0,0.0723
16260.0,0.0715
16320.0,0.0706
16380.0,0.0698
16440.0,0.0689
16500.0,0.0681
16560.0,0.0673
16620.0,0.0665
16680.0,0.0657
16740.0,0.0649
16800.0,0.0641
16860.0,0.0634
16920.0,0.0626
16980.0,0.0619
17040.0,0.0611
17100.0,0.0604
17160.0,0.0597
17220.0,0.059
17280.0,0.0583
17340.0,0.0576
17400.0,0.0569
17460.0,0.0562
17520.0,0.0555
17580.0,0.0549
17640.0,0.0542
17700.0,0.0536
17760.0,0.0529
17820.0,0.0523
17880.0,0.0517
17940.0,0.0511
18000.0,0.0505
18060.0,0.0499
18120.0,0.0493
18180.0,0.0487
18240.0,0.0481
18300.0,0.0475
18360.0,0.047
18420.0,0.0464
18480.0,0.0458
18540.0,0.0453
18600.0,0.0448
18660.0,0.0442
18720.0,0.0437
18780.0,0.0432
18840.0,0.0427
18900.0,0.0421
18960.0,0.0416
19020.0,0.0411
19080.0,0.0407
19140.0,0.0402
19200.0,0.0397
19260.0,0.0392
19320.0,0.0388
19380.0,0.0383
19440.0,0.0378
19500.0,0.0374
19560.0,0.0369
19620.0,0.0365
19680.0,0.0361
19740.0,0.0356
19800.0,0.0352
19860.0,0.0348
19920.0,0.0344
19980.0,0.034
20040.0,0.0336
20100.0,0.0332
20160.0,0.0328
20220.0,0.0324
20280.0,0.032
20340.0,0.0316
20400.0,0.0312
20460.0,0.0309
20520.0,0.0305
20580.0,0.0301
20640.0,0.0298
20700.0,0.0294
20760.0,0.0291
20820.0,0.0287
20880.0,0.0284
20940.0,0.028
21000.0,0.0277
21060.0,0.0274
21120.0,0.027
21180.0,0.0267
21240.0,0.0264
21300.0,0.0261
21360.0,0.0258
21420.0,0.0255
21480.0,0.0252
21540.0,0.0249
21600.0,0.0246
21660.0,0.0243
21720.0,0.024
21780.0,0.0237
21840.0,0.0234
21900.0,0.0231
21960.0,0.0229
22020.0,0.0226
22080.0,0.0223
22140.0,0.022
22200.0,0.0218
22260.0,0.0215
22320.0,0.0213
22380.0,0.021
22440.0,0.0208
22500.0,0.0205
22560.0,0.0203
22620.0,0.02
22680.0,0.0198
22740.0,0.0196
22800.0,0.0193
22860.0,0.0191
22920.0,0.0189
22980.0,0.0186
23040.0,0.0184
23100.0,0.0182
23160.0,0.018
23220.0,0.0178
23280.0,0.0176
23340.0,0.0173
23400.0,0.0171
23460.0,0.0169
23520.0,0.0167
23580.0,0.0165
23640.0,0.0163
23700.0,0.0161
23760.0,0.0159
23820.0,0.0158
23880.0,0.0156
23940.0,0.0154
24000.0,0.0152
24060.0,0.015
24120.0,0.0148
24180.0,0.0147
24240.0,0.0145
24300.0,0.0143
24360.0,0.0141
24420.0,0.014
24480.0,0.0138
24540.0,0.0136
24600.0,0.0135
24660.0,0.0133
24720.0,0.0132
24780.0,0.013
24840.0,0.0128
24900.0,0.0127
24960.0,0.0125
25020.0,0.0124
25080.0,0.0122
25140.0,0.0121
25200.0,0.012
25260.0,0.0118
25320.0,0.0117
25380.0,0.0115
25440.0,0.0114
25500.0,0.0113
25560.0,0.0111
25620.0,0.011
25680.0,0.0109
25740.0,0.0107
25800.0,0.0106
25860.0,0.0105
25920.0,0.0104
25980.0,0.0102
26040.0,0.0101
26100.0,0.01
26160.0,0.0099
26220.0,0.0098
26280.0,0.0096
26340.0,0.0095
26400.0,0.0094
26460.0,0.0093
26520.0,0.0092
26580.0,0.0091
26640.0,0.009
26700.0,0.0089
26760.0,0.0088
26820.0,0.0086
26880.0,0.0085
26940.0,0.0084
27000.0,0.0083
27060.0,0.0082
27120.0,0.0081
27180.0,0.008
27240.0,0.008
27300.0,0.0079
27360.0,0.0078
27420.0,0.0077
27480.0,0.0076
27540.0,0.0075
27600.0,0.0074
27660.0,0.0073
27720.0,0.0072
27780.0,0.0071
27840.0,0.0071
27900.0,0.007
27960.0,0.0069
28020.0,0.0068
28080.0,0.0067
28140.0,0.0066
28200.0,0.0066
28260.0,0.0065
28320.0,0.0064
28380.0,0.0063
28440.0,0.0063
28500.0,0.0062
28560.0,0.0061
28620.0,0.006
28680.0,0.006
28740.0,0.0059
28800.0,0.0058
28860.0,0.0058
28920.0,0.0057
28980.0,0.0056
29040.0,0.0055
29100.0,0.0055
29160.0,0.0054
29220.0,0.0054
29280.0,0.0053
29580.0,0.005
