# Synthetic flood velocity hydrograph — case 097
# type=prolonged  V_peak=0.855 m/s  lead_ratio=0.170  alpha_v=3.160  recession_ratio_v=6.722
# time (min), velocity (m/s)
9780.0,0.1213
9840.0,0.1193
9900.0,0.1174
9960.0,0.1155
10020.0,0.1137
10080.0,0.1119
10140.0,0.1101
10200.0,0.1083
10260.0,0.1066
10320.0,0.1048
10380.0,0.1032
10440.0,0.1015
10500.0,0.0999
10560.0,0.0983
10620.0,0.0967
10680.0,0.0951
10740.0,0.0936
10800.0,0.0921
10860.0,0.0906
10920.0,0.0892
10980.0,0.0877
11040.0,0.0863
11100.0,0.0849
11160.0,0.0836
11220.0,0.0822
11280.0,0.0809
11340.0,0.0796
11400.0,0.0783
11460.0,0.0771
11520.0,0.0759
11580.0,0.0746
11640.0,0.0734
11700.0,0.0723
11760.0,0.0711
11820.0,0.07
11880.0,0.0688
11940.0,0.0677
12000.0,0.0666
12060.0,0.0656
12120.0,0.0645
12180.0,0.0635
12240.0,0.0625
12300.0,0.0615
12360.0,0.0605
12420.0,0.0595
12480.0,0.0585
12540.0,0.0576
12600.0,0.0567
12660.0,0.0558
12720.0,0.0549
12780.0,0.054
12840.0,0.0531
12900.0,0.0523
12960.0,0.0514
13020.0,0.0506
13080.0,0.0498
13140.0,0.049
13200.0,0.0482
13260.0,0.0474
13320.0,0.0467
13380.0,0.0459
13440.0,0.0452
13500.0,0.0445
13560.0,0.0438
13620.0,0.043
13680.0,0.0424
13740.0,0.0417
13800.0,0.041
13860.0,0.0403
13920.0,0.0397
13980.0,0.0391
14040.0,0.0384
14100.0,0.0378
14160.0,0.0372
14220.0,0.0366
14280.0,0.036
14340.0,0.0354
14400.0,0.0349
14460.0,0.0343
14520.0,0.0338
14580.0,0.0332
14640.0,0.0327
14700.0,0.0322
14760.0,0.0317
14820.0,0.0311
14880.0,0.0306
14940.0,0.0302
15000.0,0.0297
15060.0,0.0292
15120.0,0.0287
15180.0,0.0283
15240.0,0.0278
15300.0,0.0274
15360.0,0.0269
15420.0,0.0265
15480.0,0.0261
15540.0,0.0256
15600.0,0.0252
15660.0,0.0248
15720.0,0.0244
15780.0,0.024
15840.0,0.0237
15900.0,0.0233
15960.0,0.0229
16020.0,0.0225
16080.0,0.0222
16140.0,0.0218
16200.0,0.0215
16260.0,0.0211
16320.0,0.0208
16380.0,0.0204
16440.0,0.0201
16500.0,0.0198
16560.0,0.0195
16620.0,0.0192
16680.0,0.0189
16740.0,0.0186
16800.0,0.0183
16860.0,0.018
16920.0,0.0177
16980.0,0.0174
17040.0,0.0171
17100.0,0.0168
17160.0,0.0166
17220.0,0.0163
17280.0,0.016
17340.0,0.0158
17400.0,0.0155
17460.0,0.0153
17520.0,0.015
17580.0,0.0148
17640.0,0.0146
17700.0,0.0143
17760.0,0.0141
17820.0,0.0139
17880.0,0.0136
17940.0,0.0134
18000.0,0.0132
18060.0,0.013
18120.0,0.0128
18180.0,0.0126
18240.0,0.0124
18300.0,0.0122
18360.0,0.012
18420.0,0.0118
18480.0,0.0116
18540.0,0.0114
18600.0,0.0112
18660.0,0.0111
18720.0,0.0109
18780.0,0.0107
18840.0,0.0105
18900.0,0.0104
18960.0,0.0102
19020.0,0.01
19080.0,0.0099
19140.0,0.0097
19200.0,0.0096
19260.0,0.0094
19320.0,0.0093
19380.0,0.0091
19440.0,0.009
19500.0,0.0088
19560.0,0.0087
19620.0,0.0085
19680.0,0.0084
19740.0,0.0083
19800.0,0.0081
19860.0,0.008
19920.0,0.0079
19980.0,0.0077
20040.0,0.0076
20100.0,0.0075
20160.0,0.0074
20220.0,0.0073
20280.0,0.0071
20340.0,0.007
20400.0,0.0069
20460.0,0.0068
20520.0,0.0067
20580.0,0.0066
20640.0,0.0065
20700.0,0.0064
20760.0,0.0063
20820.0,0.0062
20880.0,0.0061
20940.0,0.006
21000.0,0.0059
21060.0,0.0058
21120.0,0.0057
21180.0,0.0056
21240.0,0.0055
21540.0,0.0051
