# Synthetic flood velocity hydrograph — case 017
# type=short  V_peak=0.545 m/s  lead_ratio=0.033  alpha_v=2.317  recession_ratio_v=2.809
# time (min), velocity (m/s)
5385.0,0.0046
5400.0,0.0046
5415.0,0.0045
5430.0,0.0044
5445.0,0.0043
5460.0,0.0042
5475.0,0.0042
5490.0,0.0041
5505.0,0.004
5520.0,0.0039
5535.0,0.0039
5550.0,0.0038
5565.0,0.0037
5580.0,0.0037
5595.0,0.0036
5610.0,0.0035
5625.0,0.0035
5640.0,0.0034
5655.0,0.0034
5670.0,0.0033
5685.0,0.0032
5700.0,0.0032
5715.0,0.0031
5730.0,0.0031
5745.0,0.003
5760.0,0.003
5775.0,0.0029
5790.0,0.0029
5805.0,0.0028
5820.0,0.0028
5835.0,0.0027
5850.0,0.0027
5865.0,0.0026
5880.0,0.0026
5895.0,0.0025
5910.0,0.0025
5925.0,0.0024
5940.0,0.0024
5955.0,0.0024
5970.0,0.0023
5985.0,0.0023
6000.0,0.0022
6015.0,0.0022
6030.0,0.0022
6045.0,0.0021
6120.0,0.0019
