# Synthetic flood velocity hydrograph — case 079
# type=prolonged  V_peak=1.022 m/s  lead_ratio=0.109  alpha_v=2.690  recession_ratio_v=5.235
# time (min), velocity (m/s)
9780.0,0.3709
9840.0,0.3666
9900.0,0.3624
9960.0,0.3582
10020.0,0.3541
10080.0,0.35
10140.0,0.3459
10200.0,0.3419
10260.0,0.338
10320.0,0.3341
10380.0,0.3302
10440.0,0.3264
10500.0,0.3226
10560.0,0.3189
10620.0,0.3152
10680.0,0.3116
10740.0,0.308
10800.0,0.3044
10860.0,0.3009
10920.0,0.2974
10980.0,0.294
11040.0,0.2906
11100.0,0.2873
11160.0,0.2839
11220.0,0.2807
11280.0,0.2774
11340.0,0.2742
11400.0,0.271
11460.0,0.2679
11520.0,0.2648
11580.0,0.2618
11640.0,0.2587
11700.0,0.2558
11760.0,0.2528
11820.0,0.2499
11880.0,0.247
11940.0,0.2441
12000.0,0.2413
12060.0,0.2385
12120.0,0.2358
12180.0,0.2331
12240.0,0.2304
12300.0,0.2277
12360.0,0.2251
12420.0,0.2225
12480.0,0.2199
12540.0,0.2174
12600.0,0.2149
12660.0,0.2124
12720.0,0.2099
12780.0,0.2075
12840.0,0.2051
12900.0,0.2027
12960.0,0.2004
13020.0,0.1981
13080.0,0.1958
13140.0,0.1935
13200.0,0.1913
13260.0,0.1891
13320.0,0.1869
13380.0,0.1847
13440.0,0.1826
13500.0,0.1805
13560.0,0.1784
13620.0,0.1764
13680.0,0.1743
13740.0,0.1723
13800.0,0.1703
13860.0,0.1684
13920.0,0.1664
13980.0,0.1645
14040.0,0.1626
14100.0,0.1607
14160.0,0.1589
14220.0,0.157
14280.0,0.1552
14340.0,0.1534
14400.0,0.1516
14460.0,0.1499
14520.0,0.1482
14580.0,0.1464
14640.0,0.1448
14700.0,0.1431
14760.0,0.1414
14820.0,0.1398
14880.0,0.1382
14940.0,0.1366
15000.0,0.135
15060.0,0.1335
15120.0,0.1319
15180.0,0.1304
15240.0,0.1289
15300.0,0.1274
15360.0,0.1259
15420.0,0.1245
15480.0,0.123
15540.0,0.1216
15600.0,0.1202
15660.0,0.1188
15720.0,0.1174
15780.0,0.1161
15840.0,0.1147
15900.0,0.1134
15960.0,0.1121
16020.0,0.1108
16080.0,0.1095
16140.0,0.1083
16200.0,0.107
16260.0,0.1058
16320.0,0.1046
16380.0,0.1034
16440.0,0.1022
16500.0,0.101
16560.0,0.0998
16620.0,0.0987
16680.0,0.0975
16740.0,0.0964
16800.0,0.0953
16860.0,0.0942
16920.0,0.0931
16980.0,0.092
17040.0,0.091
17100.0,0.0899
17160.0,0.0889
17220.0,0.0878
17280.0,0.0868
17340.0,0.0858
17400.0,0.0848
17460.0,0.0839
17520.0,0.0829
17580.0,0.0819
17640.0,0.081
17700.0,0.0801
17760.0,0.0791
17820.0,0.0782
17880.0,0.0773
17940.0,0.0764
18000.0,0.0755
18060.0,0.0747
18120.0,0.0738
18180.0,0.0729
18240.0,0.0721
18300.0,0.0713
18360.0,0.0705
18420.0,0.0696
18480.0,0.0688
18540.0,0.068
18600.0,0.0673
18660.0,0.0665
18720.0,0.0657
18780.0,0.0649
18840.0,0.0642
18900.0,0.0635
18960.0,0.0627
19020.0,0.062
19080.0,0.0613
19140.0,0.0606
19200.0,0.0599
19260.0,0.0592
19320.0,0.0585
19380.0,0.0578
19440.0,0.0572
19500.0,0.0565
19560.0,0.0558
19620.0,0.0552
19680.0,0.0546
19740.0,0.0539
19800.0,0.0533
19860.0,0.0527
19920.0,0.0521
19980.0,0.0515
20040.0,0.0509
20100.0,0.0503
20160.0,0.0497
20220.0,0.0491
20280.0,0.0486
20340.0,0.048
20400.0,0.0475
20460.0,0.0469
20520.0,0.0464
20580.0,0.0458
20640.0,0.0453
20700.0,0.0448
20760.0,0.0443
20820.0,0.0438
20880.0,0.0433
20940.0,0.0428
21000.0,0.0423
21060.0,0.0418
21120.0,0.0413
21180.0,0.0408
21240.0,0.0403
21300.0,0.0399
21360.0,0.0394
21420.0,0.039
21480.0,0.0385
21540.0,0.0381
21600.0,0.0376
21660.0,0.0372
21720.0,0.0368
21780.0,0.0363
21840.0,0.0359
21900.0,0.0355
21960.0,0.0351
22020.0,0.0347
22080.0,0.0343
22140.0,0.0339
22200.0,0.0335
22260.0,0.0331
22320.0,0.0327
22380.0,0.0324
22440.0,0.032
22500.0,0.0316
22560.0,0.0312
22620.0,0.0309
22680.0,0.0305
22740.0,0.0302
22800.0,0.0298
22860.0,0.0295
22920.0,0.0291
22980.0,0.0288
23040.0,0.0285
23100.0,0.0281
23160.0,0.0278
23220.0,0.0275
23280.0,0.0272
23340.0,0.0269
23400.0,0.0266
23460.0,0.0262
23520.0,0.0259
23580.0,0.0256
23640.0,0.0253
23700.0,0.0251
23760.0,0.0248
23820.0,0.0245
23880.0,0.0242
23940.0,0.0239
24000.0,0.0236
24060.0,0.0234
24120.0,0.0231
24180.0,0.0228
24240.0,0.0226
24300.0,0.0223
24360.0,0.0221
24420.0,0.0218
24480.0,0.0215
24540.0,0.0213
24600.0,0.0211
24660.0,0.0208
24720.0,0.0206
24780.0,0.0203
24840.0,0.0201
24900.0,0.0199
24960.0,0.0196
25020.0,0.0194
25080.0,0.0192
25140.0,0.019
25200.0,0.0187
25260.0,0.0185
25320.0,0.0183
25380.0,0.0181
25440.0,0.0179
25500.0,0.0177
25560.0,0.0175
25620.0,0.0173
25680.0,0.0171
25740.0,0.0169
25800.0,0.0167
25860.0,0.0165
25920.0,0.0163
25980.0,0.0161
26040.0,0.0159
26100.0,0.0157
26160.0,0.0156
26220.0,0.0154
26280.0,0.0152
26340.0,0.015
26400.0,0.0149
26460.0,0.0147
26520.0,0.0145
26580.0,0.0143
26640.0,0.0142
26700.0,0.014
26760.0,0.0139
26820.0,0.0137
26880.0,0.0135
26940.0,0.0134
27000.0,0.0132
27060.0,0.0131
27120.0,0.0129
27180.0,0.0128
27240.0,0.0126
27300.0,0.0125
27360.0,0.0123
27420.0,0.0122
27480.0,0.0121
27540.0,0.0119
27600.0,0.0118
27660.0,0.0116
27720.0,0.0115
27780.0,0.0114
27840.0,0.0112
27900.0,0.0111
27960.0,0.011
28020.0,0.0109
28080.0,0.0107
28140.0,0.0106
28200.0,0.0105
28260.0,0.0104
28320.0,0.0102
28620.0,0.0097
